bandwidth,LTE-neighbors,RSSI,RSRQ,ENodeB-change,time-advance,speed,band,date
22.9,9.0,0.0,89.0,11.0,2.0,0.2,2100.0,2023-01-01 00:27:57
26.0,9.0,0.0,89.0,11.0,2.0,0.37,2100.0,2023-01-01 00:27:58
19.1,8.0,0.0,90.0,11.0,2.0,0.6,2100.0,2023-01-01 00:27:59
19.0,8.0,0.0,90.0,11.0,2.0,0.28,2100.0,2023-01-01 00:28:00
25.5,8.0,0.0,90.0,11.0,2.0,1.61,2100.0,2023-01-01 00:28:01
25.7,6.0,0.0,88.0,11.0,2.0,0.85,2100.0,2023-01-01 00:28:02
24.4,6.0,0.0,88.0,11.0,2.0,1.2,2100.0,2023-01-01 00:28:03
19.1,9.0,0.0,90.0,11.0,2.0,2.57,2100.0,2023-01-01 00:28:04
28.9,9.0,0.0,90.0,11.0,2.0,4.15,2100.0,2023-01-01 00:28:05
22.3,9.0,0.0,90.0,11.0,2.0,3.7,2100.0,2023-01-01 00:28:06
22.6,11.0,0.0,88.0,11.0,2.0,3.66,2100.0,2023-01-01 00:28:07
25.4,11.0,0.0,88.0,11.0,2.0,3.75,2100.0,2023-01-01 00:28:08
25.7,11.0,0.0,88.0,11.0,2.0,3.89,2100.0,2023-01-01 00:28:09
22.6,10.0,0.0,86.0,11.0,1.0,3.9,2100.0,2023-01-01 00:28:10
22.6,10.0,0.0,86.0,11.0,1.0,4.14,2100.0,2023-01-01 00:28:11
26.4,10.0,0.0,86.0,11.0,1.0,1.76,2100.0,2023-01-01 00:28:12
32.5,8.0,0.0,80.0,9.0,1.0,5.3,2100.0,2023-01-01 00:28:13
25.5,8.0,0.0,80.0,9.0,1.0,6.15,2100.0,2023-01-01 00:28:14
27.3,8.0,0.0,80.0,9.0,1.0,4.01,2100.0,2023-01-01 00:28:15
22.2,7.0,0.0,80.0,9.0,1.0,5.19,2100.0,2023-01-01 00:28:16
25.7,7.0,0.0,80.0,9.0,1.0,4.9,2100.0,2023-01-01 00:28:17
30.2,7.0,0.0,80.0,9.0,1.0,5.72,2100.0,2023-01-01 00:28:18
29.2,5.0,0.0,75.0,9.0,1.0,4.69,2100.0,2023-01-01 00:28:19
25.5,5.0,0.0,75.0,9.0,1.0,4.83,2100.0,2023-01-01 00:28:20
25.7,5.0,0.0,75.0,9.0,1.0,6.39,2100.0,2023-01-01 00:28:21
25.4,8.0,0.0,72.0,8.0,0.0,6.53,2100.0,2023-01-01 00:28:22
29.8,8.0,0.0,72.0,8.0,0.0,7.21,2100.0,2023-01-01 00:28:23
26.2,7.0,0.0,68.0,8.0,0.0,6.19,2100.0,2023-01-01 00:28:24
25.8,7.0,0.0,68.0,8.0,0.0,6.24,2100.0,2023-01-01 00:28:25
22.2,6.0,0.0,68.0,10.0,1.0,6.57,2100.0,2023-01-01 00:28:26
29.1,6.0,0.0,68.0,10.0,1.0,5.72,2100.0,2023-01-01 00:28:27
28.7,6.0,0.0,68.0,10.0,1.0,5.89,2100.0,2023-01-01 00:28:28
26.1,5.0,0.0,66.0,9.0,0.0,6.29,2100.0,2023-01-01 00:28:29
32.1,5.0,0.0,66.0,9.0,0.0,6.95,2100.0,2023-01-01 00:28:30
26.1,4.0,0.0,67.0,10.0,0.0,7.62,2100.0,2023-01-01 00:28:31
25.5,4.0,0.0,67.0,10.0,0.0,6.48,2100.0,2023-01-01 00:28:32
26.9,4.0,0.0,67.0,10.0,0.0,4.54,2100.0,2023-01-01 00:28:33
19.0,7.0,0.0,67.0,9.0,0.0,3.22,2100.0,2023-01-01 00:28:34
29.2,7.0,0.0,67.0,9.0,0.0,2.95,2100.0,2023-01-01 00:28:35
19.4,7.0,0.0,67.0,9.0,0.0,4.62,2100.0,2023-01-01 00:28:36
29.0,8.0,0.0,70.0,9.0,0.0,5.45,2100.0,2023-01-01 00:28:37
25.7,8.0,0.0,70.0,9.0,0.0,5.86,2100.0,2023-01-01 00:28:38
25.8,9.0,0.0,78.0,14.0,0.0,5.69,2100.0,2023-01-01 00:28:39
12.7,9.0,0.0,78.0,14.0,0.0,5.01,2100.0,2023-01-01 00:28:40
16.4,9.0,0.0,78.0,14.0,0.0,4.87,2100.0,2023-01-01 00:28:41
12.7,6.0,0.0,76.0,13.0,0.0,4.13,2100.0,2023-01-01 00:28:42
15.9,6.0,0.0,76.0,13.0,0.0,3.98,2100.0,2023-01-01 00:28:43
12.7,9.0,0.0,75.0,13.0,0.0,4.04,2100.0,2023-01-01 00:28:44
15.9,9.0,0.0,75.0,13.0,0.0,2.2,2100.0,2023-01-01 00:28:45
15.9,9.0,0.0,75.0,13.0,0.0,2.09,2100.0,2023-01-01 00:28:46
12.7,8.0,0.0,72.0,11.0,0.0,2.09,2100.0,2023-01-01 00:28:47
12.7,8.0,0.0,72.0,11.0,0.0,3.0,2100.0,2023-01-01 00:28:48
12.7,8.0,0.0,71.0,11.0,0.0,3.0,2100.0,2023-01-01 00:28:49
12.7,8.0,0.0,71.0,11.0,0.0,3.03,2100.0,2023-01-01 00:28:50
12.7,8.0,0.0,71.0,11.0,0.0,4.77,2100.0,2023-01-01 00:28:51
12.8,7.0,0.0,72.0,10.0,0.0,4.68,2100.0,2023-01-01 00:28:52
12.7,7.0,0.0,72.0,10.0,0.0,5.25,2100.0,2023-01-01 00:28:53
12.7,7.0,0.0,72.0,10.0,0.0,5.3,2100.0,2023-01-01 00:28:54
19.0,6.0,0.0,72.0,10.0,0.0,5.16,2100.0,2023-01-01 00:28:55
12.3,6.0,0.0,72.0,10.0,0.0,5.31,2100.0,2023-01-01 00:28:56
15.8,7.0,0.0,75.0,9.0,1.0,6.18,2100.0,2023-01-01 00:28:57
15.9,7.0,0.0,75.0,9.0,1.0,6.64,2100.0,2023-01-01 00:28:58
12.7,7.0,0.0,75.0,9.0,1.0,3.39,2100.0,2023-01-01 00:28:59
9.56,7.0,0.0,76.0,9.0,1.0,3.77,2100.0,2023-01-01 00:29:00
6.35,7.0,0.0,76.0,9.0,1.0,4.82,2100.0,2023-01-01 00:29:01
9.49,8.0,0.0,77.0,9.0,1.0,5.25,2100.0,2023-01-01 00:29:02
9.49,8.0,0.0,77.0,9.0,1.0,5.89,2100.0,2023-01-01 00:29:03
9.51,8.0,0.0,77.0,9.0,1.0,6.72,2100.0,2023-01-01 00:29:04
10.4,9.0,0.0,79.0,9.0,0.0,7.89,2100.0,2023-01-01 00:29:05
9.51,9.0,0.0,79.0,9.0,0.0,6.7,2100.0,2023-01-01 00:29:06
6.33,9.0,0.0,79.0,9.0,0.0,5.98,2100.0,2023-01-01 00:29:07
9.51,7.0,0.0,82.0,11.0,1.0,6.36,2100.0,2023-01-01 00:29:08
9.51,7.0,0.0,82.0,11.0,1.0,2.64,2100.0,2023-01-01 00:29:09
14.2,9.0,0.0,83.0,10.0,1.0,1.44,2100.0,2023-01-01 00:29:10
12.8,9.0,0.0,83.0,10.0,1.0,0.72,2100.0,2023-01-01 00:29:11
9.53,9.0,0.0,83.0,10.0,1.0,0.85,2100.0,2023-01-01 00:29:12
9.49,9.0,0.0,80.0,9.0,1.0,0.51,2100.0,2023-01-01 00:29:13
10.7,9.0,0.0,80.0,9.0,1.0,1.27,2100.0,2023-01-01 00:29:14
12.7,9.0,0.0,83.0,11.0,1.0,2.14,2100.0,2023-01-01 00:29:15
19.1,9.0,0.0,83.0,11.0,1.0,2.06,2100.0,2023-01-01 00:29:16
19.1,9.0,0.0,83.0,11.0,1.0,2.01,2100.0,2023-01-01 00:29:17
15.9,8.0,0.0,82.0,11.0,1.0,3.43,2100.0,2023-01-01 00:29:18
19.1,8.0,0.0,82.0,11.0,1.0,3.58,2100.0,2023-01-01 00:29:19
19.1,8.0,0.0,82.0,11.0,1.0,3.66,2100.0,2023-01-01 00:29:20
15.9,8.0,0.0,82.0,12.0,1.0,4.0,2100.0,2023-01-01 00:29:21
15.9,8.0,0.0,82.0,12.0,1.0,4.32,2100.0,2023-01-01 00:29:22
19.1,8.0,0.0,82.0,12.0,1.0,4.41,2100.0,2023-01-01 00:29:23
19.1,10.0,0.0,82.0,12.0,1.0,1.52,2100.0,2023-01-01 00:29:24
15.9,10.0,0.0,82.0,12.0,1.0,1.59,2100.0,2023-01-01 00:29:25
19.1,10.0,0.0,82.0,12.0,1.0,1.63,2100.0,2023-01-01 00:29:26
17.3,10.0,0.0,82.0,12.0,1.0,1.68,2100.0,2023-01-01 00:29:27
16.0,10.0,0.0,82.0,12.0,1.0,1.42,2100.0,2023-01-01 00:29:28
15.9,10.0,0.0,82.0,12.0,1.0,1.51,2100.0,2023-01-01 00:29:29
15.9,7.0,0.0,80.0,12.0,1.0,1.49,2100.0,2023-01-01 00:29:30
19.0,7.0,0.0,80.0,12.0,1.0,1.93,2100.0,2023-01-01 00:29:31
12.7,7.0,0.0,80.0,12.0,1.0,2.23,2100.0,2023-01-01 00:29:32
19.1,7.0,0.0,79.0,10.0,1.0,3.13,2100.0,2023-01-01 00:29:33
15.9,7.0,0.0,79.0,10.0,1.0,4.0,2100.0,2023-01-01 00:29:34
15.9,7.0,0.0,79.0,10.0,1.0,3.51,2100.0,2023-01-01 00:29:35
19.1,6.0,0.0,80.0,10.0,1.0,2.99,2100.0,2023-01-01 00:29:36
19.1,6.0,0.0,80.0,10.0,1.0,2.86,2100.0,2023-01-01 00:29:37
18.9,6.0,0.0,79.0,11.0,1.0,1.34,2100.0,2023-01-01 00:29:38
19.0,6.0,0.0,79.0,11.0,1.0,0.58,2100.0,2023-01-01 00:29:39
19.0,8.0,0.0,80.0,11.0,1.0,0.0,2100.0,2023-01-01 00:29:40
15.9,8.0,0.0,80.0,11.0,1.0,0.52,2100.0,2023-01-01 00:29:41
27.4,8.0,0.0,80.0,11.0,1.0,0.89,2100.0,2023-01-01 00:29:42
22.6,9.0,0.0,80.0,11.0,1.0,0.31,2100.0,2023-01-01 00:29:43
23.3,9.0,0.0,80.0,11.0,1.0,0.5,2100.0,2023-01-01 00:29:44
22.2,9.0,0.0,80.0,11.0,1.0,0.19,2100.0,2023-01-01 00:29:45
22.2,7.0,0.0,80.0,10.0,1.0,0.24,2100.0,2023-01-01 00:29:46
25.5,7.0,0.0,80.0,10.0,1.0,0.0,2100.0,2023-01-01 00:29:47
22.2,6.0,0.0,80.0,10.0,1.0,0.43,2100.0,2023-01-01 00:29:48
22.3,6.0,0.0,80.0,10.0,1.0,0.0,2100.0,2023-01-01 00:29:49
22.3,6.0,0.0,80.0,10.0,1.0,0.46,2100.0,2023-01-01 00:29:50
22.2,6.0,0.0,80.0,11.0,1.0,0.0,2100.0,2023-01-01 00:29:51
22.2,6.0,0.0,80.0,11.0,1.0,0.87,2100.0,2023-01-01 00:29:52
19.1,6.0,0.0,80.0,11.0,1.0,0.9,2100.0,2023-01-01 00:29:53
22.6,8.0,0.0,79.0,10.0,1.0,0.43,2100.0,2023-01-01 00:29:54
22.6,8.0,0.0,79.0,10.0,1.0,0.58,2100.0,2023-01-01 00:29:55
22.2,8.0,0.0,79.0,10.0,1.0,0.76,2100.0,2023-01-01 00:29:56
22.2,7.0,0.0,80.0,10.0,1.0,1.4,2100.0,2023-01-01 00:29:57
27.4,7.0,0.0,80.0,10.0,1.0,1.93,2100.0,2023-01-01 00:29:58
25.5,10.0,0.0,80.0,10.0,1.0,2.42,2100.0,2023-01-01 00:29:59
22.2,10.0,0.0,80.0,10.0,1.0,2.41,2100.0,2023-01-01 00:30:00
22.5,10.0,0.0,80.0,10.0,1.0,2.88,2100.0,2023-01-01 00:30:01
22.3,8.0,0.0,80.0,11.0,1.0,1.62,2100.0,2023-01-01 00:30:02
22.6,8.0,0.0,80.0,11.0,1.0,0.96,2100.0,2023-01-01 00:30:03
22.3,9.0,0.0,80.0,11.0,1.0,0.51,2100.0,2023-01-01 00:30:04
19.0,9.0,0.0,80.0,11.0,1.0,1.38,2100.0,2023-01-01 00:30:05
22.2,9.0,0.0,80.0,11.0,1.0,3.84,2100.0,2023-01-01 00:30:06
21.1,9.0,0.0,81.0,11.0,1.0,3.96,2100.0,2023-01-01 00:30:07
23.5,9.0,0.0,81.0,11.0,1.0,3.29,2100.0,2023-01-01 00:30:08
19.1,9.0,0.0,81.0,11.0,1.0,2.09,2100.0,2023-01-01 00:30:09
19.0,8.0,0.0,81.0,12.0,1.0,0.86,2100.0,2023-01-01 00:30:10
19.0,8.0,0.0,81.0,12.0,1.0,0.81,2100.0,2023-01-01 00:30:11
22.2,8.0,0.0,81.0,12.0,1.0,0.9,2100.0,2023-01-01 00:30:12
15.9,7.0,0.0,80.0,12.0,1.0,0.75,2100.0,2023-01-01 00:30:13
19.0,7.0,0.0,80.0,12.0,1.0,1.29,2100.0,2023-01-01 00:30:14
19.0,7.0,0.0,81.0,12.0,1.0,1.78,2100.0,2023-01-01 00:30:15
22.3,7.0,0.0,81.0,12.0,1.0,2.41,2100.0,2023-01-01 00:30:16
15.9,7.0,0.0,81.0,12.0,1.0,1.98,2100.0,2023-01-01 00:30:17
16.0,8.0,0.0,80.0,11.0,1.0,2.44,2100.0,2023-01-01 00:30:18
22.2,8.0,0.0,80.0,11.0,1.0,2.08,2100.0,2023-01-01 00:30:19
22.3,8.0,0.0,80.0,11.0,1.0,2.15,2100.0,2023-01-01 00:30:20
15.9,7.0,0.0,81.0,11.0,1.0,2.41,2100.0,2023-01-01 00:30:21
23.7,7.0,0.0,81.0,11.0,1.0,2.43,2100.0,2023-01-01 00:30:22
19.1,8.0,0.0,80.0,11.0,1.0,1.4,2100.0,2023-01-01 00:30:23
17.1,8.0,0.0,80.0,11.0,1.0,0.52,2100.0,2023-01-01 00:30:24
22.2,9.0,0.0,80.0,11.0,1.0,0.0,2100.0,2023-01-01 00:30:25
22.9,9.0,0.0,80.0,11.0,1.0,1.2,2100.0,2023-01-01 00:30:26
22.2,9.0,0.0,80.0,11.0,1.0,1.16,2100.0,2023-01-01 00:30:27
22.3,8.0,0.0,80.0,11.0,1.0,0.55,2100.0,2023-01-01 00:30:28
19.1,8.0,0.0,80.0,11.0,1.0,0.97,2100.0,2023-01-01 00:30:29
22.3,7.0,0.0,80.0,10.0,1.0,0.57,2100.0,2023-01-01 00:30:30
15.9,7.0,0.0,80.0,10.0,1.0,0.62,2100.0,2023-01-01 00:30:31
22.3,7.0,0.0,80.0,10.0,1.0,0.77,2100.0,2023-01-01 00:30:32
22.3,10.0,0.0,82.0,10.0,1.0,0.86,2100.0,2023-01-01 00:30:33
22.2,10.0,0.0,82.0,10.0,1.0,0.62,2100.0,2023-01-01 00:30:34
19.1,10.0,0.0,82.0,10.0,1.0,1.03,2100.0,2023-01-01 00:30:35
19.0,8.0,0.0,79.0,11.0,1.0,0.83,2100.0,2023-01-01 00:30:36
18.0,8.0,0.0,79.0,11.0,1.0,0.71,2100.0,2023-01-01 00:30:37
22.6,8.0,0.0,79.0,11.0,1.0,0.74,2100.0,2023-01-01 00:30:38
25.4,8.0,0.0,81.0,10.0,2.0,0.97,2100.0,2023-01-01 00:30:39
25.7,8.0,0.0,81.0,10.0,2.0,0.27,2100.0,2023-01-01 00:30:40
22.3,8.0,0.0,81.0,10.0,2.0,0.74,2100.0,2023-01-01 00:30:41
20.4,9.0,0.0,84.0,12.0,2.0,0.64,2100.0,2023-01-01 00:30:42
19.1,9.0,0.0,84.0,12.0,2.0,0.82,2100.0,2023-01-01 00:30:43
22.2,6.0,0.0,83.0,12.0,2.0,0.47,2100.0,2023-01-01 00:30:44
19.2,6.0,0.0,83.0,12.0,2.0,0.0,2100.0,2023-01-01 00:30:45
19.2,7.0,0.0,84.0,13.0,2.0,0.0,2100.0,2023-01-01 00:30:46
19.2,7.0,0.0,84.0,13.0,2.0,0.0,2100.0,2023-01-01 00:30:47
25.7,6.0,0.0,84.0,13.0,2.0,0.0,2100.0,2023-01-01 00:30:48
22.3,6.0,0.0,84.0,13.0,2.0,0.0,2100.0,2023-01-01 00:30:49
19.1,6.0,0.0,84.0,13.0,2.0,0.0,2100.0,2023-01-01 00:30:50
22.4,5.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:30:51
19.1,5.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:30:52
19.2,6.0,0.0,83.0,13.0,2.0,0.0,2100.0,2023-01-01 00:30:53
22.2,6.0,0.0,83.0,13.0,2.0,0.0,2100.0,2023-01-01 00:30:54
19.1,6.0,0.0,83.0,13.0,2.0,0.0,2100.0,2023-01-01 00:30:55
19.1,7.0,0.0,84.0,11.0,1.0,0.0,2100.0,2023-01-01 00:30:56
19.1,7.0,0.0,84.0,11.0,1.0,0.0,2100.0,2023-01-01 00:30:57
19.1,7.0,0.0,84.0,11.0,1.0,0.0,2100.0,2023-01-01 00:30:58
22.2,6.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:30:59
19.0,6.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:00
22.3,6.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:01
25.4,6.0,0.0,84.0,13.0,2.0,0.0,2100.0,2023-01-01 00:31:02
22.3,6.0,0.0,84.0,13.0,2.0,0.0,2100.0,2023-01-01 00:31:03
22.2,6.0,0.0,84.0,13.0,2.0,0.0,2100.0,2023-01-01 00:31:04
22.3,6.0,0.0,85.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:05
25.4,6.0,0.0,85.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:06
25.8,6.0,0.0,83.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:07
22.5,6.0,0.0,83.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:08
25.4,6.0,0.0,83.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:09
27.8,6.0,0.0,83.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:10
22.9,6.0,0.0,83.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:11
25.4,6.0,0.0,83.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:12
22.2,6.0,0.0,83.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:13
29.5,6.0,0.0,83.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:14
25.7,6.0,0.0,83.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:15
18.1,5.0,0.0,84.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:16
22.3,5.0,0.0,84.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:17
19.1,5.0,0.0,84.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:18
25.4,6.0,0.0,83.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:19
25.7,6.0,0.0,83.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:20
22.3,6.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:21
22.4,6.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:22
22.3,6.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:23
22.3,7.0,0.0,84.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:24
19.6,7.0,0.0,84.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:25
19.0,7.0,0.0,82.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:26
19.2,7.0,0.0,82.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:27
19.1,7.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:28
19.1,7.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:29
16.4,7.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:30
22.3,7.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:31
22.3,7.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:32
19.1,5.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:33
20.2,5.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:34
15.9,5.0,0.0,84.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:35
15.9,10.0,0.0,85.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:36
19.1,10.0,0.0,85.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:37
19.0,10.0,0.0,85.0,12.0,2.0,0.0,2100.0,2023-01-01 00:31:38
15.9,10.0,0.0,84.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:39
19.2,10.0,0.0,84.0,11.0,2.0,0.0,2100.0,2023-01-01 00:31:40
15.9,9.0,0.0,88.0,15.0,2.0,0.0,2100.0,2023-01-01 00:31:41
15.9,9.0,0.0,88.0,15.0,2.0,0.0,2100.0,2023-01-01 00:31:42
19.1,9.0,0.0,88.0,15.0,2.0,0.0,2100.0,2023-01-01 00:31:43
13.4,11.0,0.0,89.0,16.0,2.0,0.0,2100.0,2023-01-01 00:31:44
19.1,11.0,0.0,89.0,16.0,2.0,0.0,2100.0,2023-01-01 00:31:45
19.0,11.0,0.0,89.0,16.0,2.0,0.0,2100.0,2023-01-01 00:31:46
9.58,10.0,0.0,86.0,15.0,1.0,2.66,2100.0,2023-01-01 00:31:47
15.9,10.0,0.0,86.0,15.0,1.0,2.83,2100.0,2023-01-01 00:31:48
15.9,9.0,1.0,81.0,12.0,1.0,2.25,2100.0,2023-01-01 00:31:49
19.1,9.0,0.0,81.0,12.0,1.0,1.87,2100.0,2023-01-01 00:31:50
19.1,9.0,0.0,81.0,12.0,1.0,2.55,2100.0,2023-01-01 00:31:51
19.1,10.0,0.0,78.0,11.0,1.0,2.72,2100.0,2023-01-01 00:31:52
19.1,10.0,0.0,78.0,11.0,1.0,2.88,2100.0,2023-01-01 00:31:53
19.1,10.0,0.0,78.0,11.0,1.0,3.14,2100.0,2023-01-01 00:31:54
16.9,11.0,0.0,78.0,11.0,1.0,4.52,2100.0,2023-01-01 00:31:55
17.3,11.0,0.0,78.0,11.0,1.0,4.0,2100.0,2023-01-01 00:31:56
19.1,11.0,0.0,78.0,11.0,1.0,2.83,2100.0,2023-01-01 00:31:57
20.3,11.0,0.0,75.0,11.0,1.0,3.6,2100.0,2023-01-01 00:31:58
15.9,11.0,0.0,75.0,11.0,1.0,3.68,2100.0,2023-01-01 00:31:59
15.8,11.0,0.0,75.0,11.0,1.0,3.68,2100.0,2023-01-01 00:32:00
19.0,8.0,0.0,72.0,13.0,1.0,3.86,2100.0,2023-01-01 00:32:01
15.9,8.0,0.0,72.0,13.0,1.0,3.97,2100.0,2023-01-01 00:32:02
15.8,9.0,0.0,70.0,11.0,1.0,3.48,2100.0,2023-01-01 00:32:03
19.1,9.0,0.0,70.0,11.0,1.0,3.84,2100.0,2023-01-01 00:32:04
19.0,9.0,0.0,70.0,11.0,1.0,3.75,2100.0,2023-01-01 00:32:05
22.2,6.0,0.0,70.0,11.0,1.0,3.75,2100.0,2023-01-01 00:32:06
19.2,6.0,0.0,70.0,11.0,1.0,3.68,2100.0,2023-01-01 00:32:07
15.9,6.0,0.0,70.0,11.0,1.0,3.82,2100.0,2023-01-01 00:32:08
22.2,8.0,0.0,75.0,12.0,1.0,5.09,2100.0,2023-01-01 00:32:09
15.9,8.0,0.0,75.0,12.0,1.0,4.43,2100.0,2023-01-01 00:32:10
19.1,8.0,0.0,77.0,12.0,1.0,4.11,2100.0,2023-01-01 00:32:11
22.5,8.0,0.0,77.0,12.0,1.0,4.06,2100.0,2023-01-01 00:32:12
19.1,8.0,0.0,77.0,12.0,1.0,3.66,2100.0,2023-01-01 00:32:13
19.1,6.0,0.0,78.0,11.0,1.0,3.22,2100.0,2023-01-01 00:32:14
19.1,6.0,0.0,78.0,11.0,1.0,3.01,2100.0,2023-01-01 00:32:15
22.4,9.0,0.0,78.0,12.0,1.0,6.4,2100.0,2023-01-01 00:32:16
19.0,9.0,0.0,78.0,12.0,1.0,6.58,2100.0,2023-01-01 00:32:17
22.2,9.0,0.0,78.0,12.0,1.0,7.61,2100.0,2023-01-01 00:32:18
22.2,9.0,0.0,81.0,13.0,0.0,7.44,2100.0,2023-01-01 00:32:19
22.4,9.0,0.0,81.0,13.0,0.0,7.57,2100.0,2023-01-01 00:32:20
22.3,9.0,0.0,81.0,13.0,0.0,8.14,2100.0,2023-01-01 00:32:21
22.3,9.0,0.0,87.0,14.0,0.0,8.35,2100.0,2023-01-01 00:32:22
16.7,9.0,0.0,87.0,14.0,0.0,8.36,2100.0,2023-01-01 00:32:23
15.8,9.0,0.0,87.0,14.0,0.0,7.17,2100.0,2023-01-01 00:32:24
19.2,9.0,0.0,89.0,16.0,1.0,6.41,2100.0,2023-01-01 00:32:25
26.6,9.0,0.0,89.0,16.0,1.0,6.65,2100.0,2023-01-01 00:32:26
20.8,9.0,0.0,89.0,16.0,1.0,6.92,2100.0,2023-01-01 00:32:27
20.8,10.0,0.0,88.0,14.0,1.0,6.46,2100.0,2023-01-01 00:32:28
10.4,10.0,0.0,88.0,14.0,1.0,5.92,2100.0,2023-01-01 00:32:29
10.4,10.0,0.0,88.0,14.0,1.0,6.36,2100.0,2023-01-01 00:32:30
15.6,11.0,0.0,85.0,14.0,1.0,6.27,2100.0,2023-01-01 00:32:31
15.6,11.0,0.0,85.0,14.0,1.0,6.22,2100.0,2023-01-01 00:32:32
5.18,11.0,0.0,85.0,14.0,1.0,6.72,2100.0,2023-01-01 00:32:33
10.4,13.0,0.0,91.0,15.0,1.0,6.33,2100.0,2023-01-01 00:32:34
0.0,13.0,0.0,91.0,15.0,1.0,3.31,2100.0,2023-01-01 00:32:35
5.18,14.0,0.0,91.0,15.0,1.0,3.49,2100.0,2023-01-01 00:32:36
5.22,14.0,0.0,91.0,15.0,1.0,3.53,2100.0,2023-01-01 00:32:37
9.42,14.0,0.0,96.0,18.0,1.0,7.56,2100.0,2023-01-01 00:32:38
0.0,14.0,0.0,96.0,18.0,1.0,7.77,2100.0,2023-01-01 00:32:39
9.5,6.0,1.0,90.0,17.0,2.0,7.98,1900.0,2023-01-01 00:32:40
9.53,6.0,0.0,90.0,17.0,2.0,8.31,1900.0,2023-01-01 00:32:41
6.37,6.0,0.0,90.0,17.0,2.0,7.62,1900.0,2023-01-01 00:32:42
9.53,11.0,0.0,84.0,16.0,2.0,7.39,1900.0,2023-01-01 00:32:43
9.53,11.0,0.0,84.0,16.0,2.0,7.22,1900.0,2023-01-01 00:32:44
12.8,11.0,0.0,84.0,16.0,2.0,5.39,1900.0,2023-01-01 00:32:45
9.1,13.0,0.0,79.0,15.0,1.0,8.72,1900.0,2023-01-01 00:32:46
9.53,13.0,0.0,79.0,15.0,1.0,7.91,1900.0,2023-01-01 00:32:47
9.7,13.0,0.0,79.0,15.0,1.0,7.91,1900.0,2023-01-01 00:32:48
9.62,9.0,0.0,79.0,15.0,1.0,6.14,1900.0,2023-01-01 00:32:49
9.49,9.0,0.0,79.0,15.0,1.0,6.54,1900.0,2023-01-01 00:32:50
12.7,9.0,0.0,79.0,15.0,1.0,6.45,1900.0,2023-01-01 00:32:51
6.35,7.0,0.0,75.0,15.0,1.0,6.51,1900.0,2023-01-01 00:32:52
9.51,7.0,0.0,75.0,15.0,1.0,6.56,1900.0,2023-01-01 00:32:53
9.53,6.0,0.0,75.0,15.0,0.0,5.97,1900.0,2023-01-01 00:32:54
12.8,6.0,0.0,75.0,15.0,0.0,3.97,1900.0,2023-01-01 00:32:55
12.7,6.0,0.0,75.0,15.0,0.0,5.07,1900.0,2023-01-01 00:32:56
12.7,6.0,0.0,72.0,14.0,1.0,6.37,1900.0,2023-01-01 00:32:57
11.8,6.0,0.0,72.0,14.0,1.0,7.86,1900.0,2023-01-01 00:32:58
12.7,6.0,0.0,72.0,14.0,1.0,8.08,1900.0,2023-01-01 00:32:59
