bandwidth,LTE-neighbors,RSSI,RSRQ,ENodeB-change,time-advance,speed,band,date
0.0,6,0,100,17,2,8.42,1900,2023-01-01 01:28:26
0.0,6,0,100,17,2,9.19,1900,2023-01-01 01:28:27
0.0,6,0,104,18,2,8.43,1900,2023-01-01 01:28:28
0.0,6,0,104,18,2,4.69,1900,2023-01-01 01:28:29
0.0,6,0,104,18,2,5.01,1900,2023-01-01 01:28:30
5.48,7,0,107,18,2,3.27,1900,2023-01-01 01:28:31
0.0,7,0,107,18,2,1.93,1900,2023-01-01 01:28:32
0.0,7,0,107,18,2,2.2,1900,2023-01-01 01:28:33
0.0,9,0,105,18,2,0.96,1900,2023-01-01 01:28:34
5.48,9,0,105,18,2,2.0,1900,2023-01-01 01:28:35
5.48,9,0,105,18,2,2.0,1900,2023-01-01 01:28:36
11.0,7,0,105,17,1,3.09,2100,2023-01-01 01:28:37
5.5,7,0,105,17,1,3.62,2100,2023-01-01 01:28:38
11.1,7,0,105,17,1,5.46,2100,2023-01-01 01:28:39
5.48,9,0,103,17,1,7.16,2100,2023-01-01 01:28:40
11.0,9,0,103,17,1,8.81,2100,2023-01-01 01:28:41
11.0,9,0,103,17,1,7.95,2100,2023-01-01 01:28:42
16.5,8,0,102,15,1,8.76,2100,2023-01-01 01:28:43
22.2,8,0,102,15,1,8.76,2100,2023-01-01 01:28:44
22.2,8,0,102,15,1,8.74,2100,2023-01-01 01:28:45
22.3,7,0,96,14,1,10.34,2100,2023-01-01 01:28:46
23.2,7,0,96,14,1,10.34,2100,2023-01-01 01:28:47
16.5,5,0,95,14,1,11.1,2100,2023-01-01 01:28:48
16.6,5,0,95,14,1,10.46,2100,2023-01-01 01:28:49
16.6,5,0,95,14,1,10.55,2100,2023-01-01 01:28:50
22.3,4,0,88,14,1,8.91,2100,2023-01-01 01:28:51
22.3,4,0,88,14,1,9.28,2100,2023-01-01 01:28:52
22.2,4,0,88,14,1,9.28,2100,2023-01-01 01:28:53
22.2,2,0,88,15,1,10.46,2100,2023-01-01 01:28:54
16.6,2,0,88,15,1,10.46,2100,2023-01-01 01:28:55
16.6,2,0,88,15,1,10.85,2100,2023-01-01 01:28:56
16.6,4,0,93,16,1,11.0,2100,2023-01-01 01:28:57
22.2,4,0,93,16,1,10.17,2100,2023-01-01 01:28:58
22.0,4,0,93,16,1,10.17,2100,2023-01-01 01:28:59
16.6,5,0,101,14,1,6.41,2100,2023-01-01 01:29:00
16.7,5,0,101,14,1,6.41,2100,2023-01-01 01:29:01
22.1,5,0,101,14,1,6.4,2100,2023-01-01 01:29:02
17.1,5,0,100,16,1,6.21,2100,2023-01-01 01:29:03
16.7,5,0,100,16,1,6.22,2100,2023-01-01 01:29:04
22.1,5,0,100,16,1,6.22,2100,2023-01-01 01:29:05
22.1,5,0,98,16,1,3.34,2100,2023-01-01 01:29:06
16.6,5,0,98,16,1,3.34,2100,2023-01-01 01:29:07
22.0,5,0,98,16,1,0.49,2100,2023-01-01 01:29:08
16.7,4,0,97,16,1,0.75,2100,2023-01-01 01:29:09
16.5,4,0,97,16,1,0.45,2100,2023-01-01 01:29:10
22.3,4,0,97,16,1,0.0,2100,2023-01-01 01:29:11
16.7,4,0,98,15,1,0.94,2100,2023-01-01 01:29:12
22.3,4,0,98,15,1,0.94,2100,2023-01-01 01:29:13
22.1,4,0,98,15,1,0.23,2100,2023-01-01 01:29:14
16.7,4,0,99,16,1,0.65,2100,2023-01-01 01:29:15
16.6,4,0,99,16,1,0.66,2100,2023-01-01 01:29:16
16.6,3,0,98,16,1,0.19,2100,2023-01-01 01:29:17
11.0,3,0,98,16,1,0.96,2100,2023-01-01 01:29:18
16.5,3,0,98,16,1,0.96,2100,2023-01-01 01:29:19
11.1,4,0,101,16,1,0.63,2100,2023-01-01 01:29:20
16.5,4,0,101,16,1,0.67,2100,2023-01-01 01:29:21
16.7,6,0,102,16,1,0.88,2100,2023-01-01 01:29:22
19.0,6,0,102,16,1,4.06,2100,2023-01-01 01:29:23
12.7,4,0,104,16,1,5.98,2100,2023-01-01 01:29:24
12.7,4,0,104,16,1,5.45,2100,2023-01-01 01:29:25
6.34,4,0,104,16,1,5.45,2100,2023-01-01 01:29:26
12.6,9,0,108,17,2,7.26,2100,2023-01-01 01:29:27
3.16,9,0,108,17,2,8.18,2100,2023-01-01 01:29:28
0.0,12,0,113,19,2,7.78,2100,2023-01-01 01:29:29
0.0,12,0,113,19,2,7.9,2100,2023-01-01 01:29:30
0.0,8,0,117,20,2,7.52,1900,2023-01-01 01:29:31
0.0,8,0,117,20,2,7.52,1900,2023-01-01 01:29:32
0.0,8,0,117,20,2,10.81,1900,2023-01-01 01:29:33
0.0,14,1,123,20,4,10.75,2100,2023-01-01 01:29:34
0.0,14,0,123,20,4,10.17,2100,2023-01-01 01:29:35
3.14,14,0,123,20,4,12.14,2100,2023-01-01 01:29:36
0.0,11,1,114,20,3,11.0,700,2023-01-01 01:29:37
0.0,11,0,114,20,3,11.42,700,2023-01-01 01:29:38
0.0,11,0,114,20,3,11.28,700,2023-01-01 01:29:39
0.0,8,1,108,15,3,10.54,700,2023-01-01 01:29:40
0.0,8,0,108,15,3,10.93,700,2023-01-01 01:29:41
0.0,8,0,108,15,3,10.37,700,2023-01-01 01:29:42
0.0,10,0,110,18,4,8.47,700,2023-01-01 01:29:43
9.43,10,0,110,18,4,6.68,700,2023-01-01 01:29:44
6.33,10,0,110,18,4,6.68,700,2023-01-01 01:29:45
7.45,7,1,105,19,4,6.06,1900,2023-01-01 01:29:46
3.18,7,0,105,19,4,3.22,1900,2023-01-01 01:29:47
3.16,4,1,111,18,2,2.92,2100,2023-01-01 01:29:48
3.18,4,0,111,18,2,2.97,2100,2023-01-01 01:29:49
3.16,4,0,111,18,2,2.81,2100,2023-01-01 01:29:50
3.14,9,1,111,20,5,0.61,1900,2023-01-01 01:29:51
3.18,9,0,111,20,5,0.17,1900,2023-01-01 01:29:52
3.14,9,0,111,20,5,0.28,1900,2023-01-01 01:29:53
3.14,9,1,109,18,3,0.7,2100,2023-01-01 01:29:54
3.14,9,0,109,18,3,0.0,2100,2023-01-01 01:29:55
6.29,9,0,109,18,3,0.0,2100,2023-01-01 01:29:56
3.14,11,0,110,17,3,0.0,2100,2023-01-01 01:29:57
3.16,11,0,110,17,3,0.0,2100,2023-01-01 01:29:58
3.14,11,0,110,17,3,0.0,2100,2023-01-01 01:29:59
3.18,8,0,111,17,2,0.0,2100,2023-01-01 01:30:00
3.16,8,0,111,17,2,0.0,2100,2023-01-01 01:30:01
3.16,8,0,112,18,3,0.0,2100,2023-01-01 01:30:02
0.0,8,0,112,18,3,0.0,2100,2023-01-01 01:30:03
3.16,8,0,112,18,3,0.0,2100,2023-01-01 01:30:04
0.0,7,0,110,17,3,0.0,2100,2023-01-01 01:30:05
4.59,7,0,110,17,3,0.0,2100,2023-01-01 01:30:06
3.16,7,0,110,17,3,0.0,2100,2023-01-01 01:30:07
3.14,9,0,110,17,3,0.0,2100,2023-01-01 01:30:08
0.0,9,0,110,17,3,0.0,2100,2023-01-01 01:30:09
6.48,9,0,110,17,3,0.0,2100,2023-01-01 01:30:10
3.16,10,0,110,17,3,0.0,2100,2023-01-01 01:30:11
3.16,10,0,110,17,3,0.0,2100,2023-01-01 01:30:12
3.16,11,0,111,17,3,0.0,2100,2023-01-01 01:30:13
3.14,11,0,111,17,3,0.0,2100,2023-01-01 01:30:14
3.16,8,0,112,17,3,0.0,2100,2023-01-01 01:30:15
3.14,8,0,112,17,3,0.0,2100,2023-01-01 01:30:16
3.14,8,0,112,17,3,0.0,2100,2023-01-01 01:30:17
3.18,9,0,112,16,3,0.0,2100,2023-01-01 01:30:18
3.14,9,0,112,16,3,0.0,2100,2023-01-01 01:30:19
3.17,9,0,112,16,3,0.0,2100,2023-01-01 01:30:20
3.16,8,0,111,17,3,0.0,2100,2023-01-01 01:30:21
0.0,8,0,111,17,3,0.0,2100,2023-01-01 01:30:22
6.38,8,0,111,17,3,0.0,2100,2023-01-01 01:30:23
3.14,8,0,109,17,3,0.0,2100,2023-01-01 01:30:24
3.14,8,0,109,17,3,0.0,2100,2023-01-01 01:30:25
3.14,8,0,109,17,3,0.0,2100,2023-01-01 01:30:26
0.0,8,0,108,16,3,0.0,2100,2023-01-01 01:30:27
4.6,8,0,108,16,3,0.0,2100,2023-01-01 01:30:28
3.16,8,0,108,16,3,0.0,2100,2023-01-01 01:30:29
3.16,9,0,111,17,3,0.0,2100,2023-01-01 01:30:30
3.19,9,0,111,17,3,0.0,2100,2023-01-01 01:30:31
3.14,9,0,111,18,3,0.0,2100,2023-01-01 01:30:32
3.16,9,0,111,18,3,0.0,2100,2023-01-01 01:30:33
3.14,9,0,111,18,3,0.0,2100,2023-01-01 01:30:34
3.14,7,0,111,17,3,0.0,2100,2023-01-01 01:30:35
3.14,7,0,111,17,3,0.0,2100,2023-01-01 01:30:36
3.14,7,0,111,17,3,0.0,2100,2023-01-01 01:30:37
3.16,8,0,110,15,3,0.0,2100,2023-01-01 01:30:38
0.0,8,0,110,15,3,0.0,2100,2023-01-01 01:30:39
8.48,8,0,110,15,3,0.0,2100,2023-01-01 01:30:40
0.0,6,0,110,17,3,0.0,2100,2023-01-01 01:30:41
3.14,6,0,110,17,3,0.0,2100,2023-01-01 01:30:42
3.16,6,0,110,17,3,0.0,2100,2023-01-01 01:30:43
3.14,10,0,112,17,3,0.0,2100,2023-01-01 01:30:44
4.05,10,0,112,17,3,0.0,2100,2023-01-01 01:30:45
6.29,10,0,112,17,3,0.0,2100,2023-01-01 01:30:46
3.16,10,0,110,16,3,0.0,2100,2023-01-01 01:30:47
3.16,10,0,110,16,3,0.0,2100,2023-01-01 01:30:48
6.39,10,0,110,16,3,0.0,2100,2023-01-01 01:30:49
3.16,10,0,112,16,3,0.0,2100,2023-01-01 01:30:50
6.28,10,0,112,16,3,0.0,2100,2023-01-01 01:30:51
3.16,10,0,112,16,3,0.0,2100,2023-01-01 01:30:52
3.14,10,0,112,18,3,0.0,2100,2023-01-01 01:30:53
3.14,10,0,112,18,3,0.0,2100,2023-01-01 01:30:54
3.16,14,0,113,18,3,0.0,2100,2023-01-01 01:30:55
7.57,14,0,113,18,3,0.0,2100,2023-01-01 01:30:56
6.37,14,0,113,18,3,0.0,2100,2023-01-01 01:30:57
12.8,15,0,110,16,3,0.0,2100,2023-01-01 01:30:58
12.8,15,0,110,16,3,0.0,2100,2023-01-01 01:30:59
16.1,15,0,110,16,3,0.0,2100,2023-01-01 01:31:00
15.9,9,0,104,16,3,0.0,2100,2023-01-01 01:31:01
19.2,9,0,104,16,3,8.19,2100,2023-01-01 01:31:02
6.43,9,0,104,16,3,7.35,2100,2023-01-01 01:31:03
3.18,10,0,101,14,3,7.62,2100,2023-01-01 01:31:04
0.0,10,0,101,14,3,8.11,2100,2023-01-01 01:31:05
0.0,7,1,105,18,4,10.54,1900,2023-01-01 01:31:06
10.4,7,0,105,18,4,11.04,1900,2023-01-01 01:31:07
3.14,7,0,105,18,4,11.04,1900,2023-01-01 01:31:08
6.39,2,1,108,14,2,12.15,2100,2023-01-01 01:31:09
12.8,2,0,108,14,2,14.34,2100,2023-01-01 01:31:10
19.1,5,0,93,12,1,9.34,2100,2023-01-01 01:31:11
20.2,5,0,93,12,1,9.34,2100,2023-01-01 01:31:12
15.8,5,0,97,15,1,7.26,2100,2023-01-01 01:31:13
19.1,5,0,97,15,1,7.24,2100,2023-01-01 01:31:14
19.1,5,0,97,15,1,5.14,2100,2023-01-01 01:31:15
19.1,5,0,96,15,0,2.48,2100,2023-01-01 01:31:16
22.4,5,0,96,15,0,2.71,2100,2023-01-01 01:31:17
19.2,5,0,96,15,0,2.16,2100,2023-01-01 01:31:18
15.8,5,0,96,18,1,0.87,2100,2023-01-01 01:31:19
15.9,5,0,96,18,1,0.98,2100,2023-01-01 01:31:20
15.9,5,0,96,18,1,0.58,2100,2023-01-01 01:31:21
12.7,6,1,90,12,1,0.15,2100,2023-01-01 01:31:22
12.8,6,0,90,12,1,0.31,2100,2023-01-01 01:31:23
14.1,6,0,90,12,1,1.66,2100,2023-01-01 01:31:24
12.7,6,0,89,12,1,1.79,2100,2023-01-01 01:31:25
15.8,6,0,89,12,1,1.79,2100,2023-01-01 01:31:26
21.4,6,0,89,12,1,3.62,2100,2023-01-01 01:31:27
12.6,2,1,71,14,1,5.22,1900,2023-01-01 01:31:28
6.32,2,0,71,14,1,5.86,1900,2023-01-01 01:31:29
6.31,4,0,73,11,1,7.35,1900,2023-01-01 01:31:30
9.51,4,0,73,11,1,7.04,1900,2023-01-01 01:31:31
6.32,4,0,73,11,1,7.04,1900,2023-01-01 01:31:32
9.49,4,0,80,14,1,8.48,1900,2023-01-01 01:31:33
9.49,4,0,80,14,1,8.48,1900,2023-01-01 01:31:34
11.6,4,0,80,14,1,10.37,1900,2023-01-01 01:31:35
6.37,6,0,85,19,1,5.46,1900,2023-01-01 01:31:36
12.6,6,0,85,19,1,6.06,1900,2023-01-01 01:31:37
16.0,6,0,85,19,1,6.06,1900,2023-01-01 01:31:38
15.8,6,1,77,15,1,6.67,1900,2023-01-01 01:31:39
19.1,6,0,77,15,1,7.15,1900,2023-01-01 01:31:40
15.8,6,0,77,15,1,7.15,1900,2023-01-01 01:31:41
15.9,6,0,81,15,1,3.7,1900,2023-01-01 01:31:42
15.9,6,0,81,15,1,3.7,1900,2023-01-01 01:31:43
15.9,6,0,81,15,1,4.43,1900,2023-01-01 01:31:44
15.8,7,0,87,15,1,4.3,1900,2023-01-01 01:31:45
19.0,7,0,87,15,1,3.87,1900,2023-01-01 01:31:46
15.9,6,0,89,16,1,3.51,1900,2023-01-01 01:31:47
12.7,6,0,89,16,1,1.88,1900,2023-01-01 01:31:48
20.5,6,0,89,16,1,1.88,1900,2023-01-01 01:31:49
15.8,7,0,89,16,1,2.06,1900,2023-01-01 01:31:50
19.0,7,0,89,16,1,0.0,1900,2023-01-01 01:31:51
15.9,7,0,89,16,1,0.0,1900,2023-01-01 01:31:52
19.1,6,0,88,15,1,0.0,1900,2023-01-01 01:31:53
18.9,6,0,88,15,1,0.0,1900,2023-01-01 01:31:54
16.0,6,0,88,15,1,0.0,1900,2023-01-01 01:31:55
19.6,6,0,87,16,1,0.0,1900,2023-01-01 01:31:56
15.9,6,0,87,16,1,0.0,1900,2023-01-01 01:31:57
16.0,6,0,87,16,1,0.0,1900,2023-01-01 01:31:58
15.9,6,0,88,16,1,0.0,1900,2023-01-01 01:31:59
15.8,6,0,88,16,1,0.0,1900,2023-01-01 01:32:00
15.9,6,0,88,16,1,0.0,1900,2023-01-01 01:32:01
19.0,6,0,87,17,1,0.0,1900,2023-01-01 01:32:02
15.8,6,0,87,17,1,0.0,1900,2023-01-01 01:32:03
18.9,6,0,87,17,1,0.0,1900,2023-01-01 01:32:04
16.1,5,0,93,17,1,0.0,1900,2023-01-01 01:32:05
19.0,5,0,93,17,1,0.0,1900,2023-01-01 01:32:06
15.9,5,0,93,17,1,0.0,1900,2023-01-01 01:32:07
15.8,5,0,91,15,1,0.0,1900,2023-01-01 01:32:08
18.8,5,0,91,15,1,0.0,1900,2023-01-01 01:32:09
15.8,5,0,91,15,1,0.0,1900,2023-01-01 01:32:10
15.8,5,0,91,15,1,0.0,1900,2023-01-01 01:32:11
19.1,5,0,91,15,1,0.0,1900,2023-01-01 01:32:12
16.0,5,0,90,16,1,0.0,1900,2023-01-01 01:32:13
19.2,5,0,90,16,1,0.0,1900,2023-01-01 01:32:14
16.0,5,0,90,16,1,0.0,1900,2023-01-01 01:32:15
19.1,6,0,92,16,1,0.0,1900,2023-01-01 01:32:16
12.9,6,0,92,16,1,0.0,1900,2023-01-01 01:32:17
19.1,6,0,92,16,1,0.0,1900,2023-01-01 01:32:18
16.5,8,0,91,15,1,0.0,1900,2023-01-01 01:32:19
19.2,8,0,91,15,1,0.0,1900,2023-01-01 01:32:20
19.0,8,0,91,15,1,0.0,1900,2023-01-01 01:32:21
15.9,8,0,92,16,1,0.0,1900,2023-01-01 01:32:22
19.0,8,0,92,16,1,0.0,1900,2023-01-01 01:32:23
19.2,8,0,92,16,1,0.0,1900,2023-01-01 01:32:24
22.4,7,0,94,16,1,0.0,2100,2023-01-01 01:32:25
22.2,7,0,94,16,1,0.0,2100,2023-01-01 01:32:26
19.0,7,0,94,16,1,0.0,2100,2023-01-01 01:32:27
22.3,8,0,93,16,1,0.0,2100,2023-01-01 01:32:28
19.0,8,0,93,16,1,0.0,2100,2023-01-01 01:32:29
22.5,6,0,91,16,1,0.0,2100,2023-01-01 01:32:30
21.9,6,0,91,16,1,0.0,2100,2023-01-01 01:32:31
25.9,6,0,91,16,1,0.0,2100,2023-01-01 01:32:32
20.7,5,0,89,14,1,0.0,2100,2023-01-01 01:32:33
15.9,5,0,89,14,1,0.0,2100,2023-01-01 01:32:34
23.0,5,0,89,14,1,0.0,2100,2023-01-01 01:32:35
22.9,7,0,96,16,1,0.0,2100,2023-01-01 01:32:36
17.7,7,0,96,16,1,0.0,2100,2023-01-01 01:32:37
22.9,6,0,95,14,1,0.0,2100,2023-01-01 01:32:38
22.9,6,0,95,14,1,0.0,2100,2023-01-01 01:32:39
17.4,7,0,98,17,1,0.0,2100,2023-01-01 01:32:40
22.9,7,0,98,17,1,0.0,2100,2023-01-01 01:32:41
17.1,7,0,98,17,1,0.0,2100,2023-01-01 01:32:42
22.7,7,0,95,15,1,0.0,2100,2023-01-01 01:32:43
22.9,7,0,95,15,1,0.0,2100,2023-01-01 01:32:44
17.2,8,0,101,15,1,0.0,2100,2023-01-01 01:32:45
19.9,8,0,101,15,1,0.0,2100,2023-01-01 01:32:46
22.8,8,0,101,15,1,0.0,2100,2023-01-01 01:32:47
17.1,8,0,100,16,1,0.0,2100,2023-01-01 01:32:48
22.9,8,0,100,16,1,0.0,2100,2023-01-01 01:32:49
22.9,8,0,100,16,1,0.0,2100,2023-01-01 01:32:50
17.2,7,0,99,17,1,0.0,2100,2023-01-01 01:32:51
22.8,7,0,99,17,1,0.0,2100,2023-01-01 01:32:52
23.0,7,0,99,17,1,0.0,2100,2023-01-01 01:32:53
22.9,7,0,99,17,1,0.0,2100,2023-01-01 01:32:54
17.2,7,0,99,17,1,0.0,2100,2023-01-01 01:32:55
22.8,7,0,98,16,1,0.0,2100,2023-01-01 01:32:56
17.1,7,0,98,16,1,0.0,2100,2023-01-01 01:32:57
22.9,7,0,98,16,1,0.0,2100,2023-01-01 01:32:58
23.0,8,0,102,14,1,0.0,2100,2023-01-01 01:32:59
17.2,8,0,102,14,1,0.0,2100,2023-01-01 01:33:00
22.8,8,0,102,14,1,0.0,2100,2023-01-01 01:33:01
19.3,7,0,103,13,1,0.0,2100,2023-01-01 01:33:02
17.1,7,0,103,13,1,0.0,2100,2023-01-01 01:33:03
11.5,12,0,105,16,1,0.0,2100,2023-01-01 01:33:04
13.4,12,0,105,16,1,0.0,2100,2023-01-01 01:33:05
17.1,12,0,105,16,1,0.0,2100,2023-01-01 01:33:06
22.9,10,0,109,18,1,0.0,2100,2023-01-01 01:33:07
5.76,10,0,109,18,1,0.0,2100,2023-01-01 01:33:08
17.0,6,0,97,18,1,0.0,1900,2023-01-01 01:33:09
17.2,6,0,97,18,1,0.0,1900,2023-01-01 01:33:10
11.3,6,0,97,18,1,6.33,1900,2023-01-01 01:33:11
5.67,7,0,102,20,1,5.33,1900,2023-01-01 01:33:12
11.4,7,0,102,20,1,5.33,1900,2023-01-01 01:33:13
5.67,7,0,102,20,1,4.72,1900,2023-01-01 01:33:14
5.66,4,1,111,20,4,4.72,1900,2023-01-01 01:33:15
5.69,4,0,111,20,4,4.81,1900,2023-01-01 01:33:16
5.68,4,0,111,20,4,4.94,1900,2023-01-01 01:33:17
0.0,7,1,112,20,1,4.67,1900,2023-01-01 01:33:18
5.68,7,0,112,20,1,4.67,1900,2023-01-01 01:33:19
11.3,7,0,112,20,1,4.75,1900,2023-01-01 01:33:20
5.65,8,1,110,16,2,4.73,2100,2023-01-01 01:33:21
11.4,8,0,110,16,2,3.15,2100,2023-01-01 01:33:22
11.4,8,0,110,16,2,3.15,2100,2023-01-01 01:33:23
17.2,8,0,109,14,2,2.21,2100,2023-01-01 01:33:24
17.1,8,0,109,14,2,2.32,2100,2023-01-01 01:33:25
17.2,8,0,109,14,2,2.32,2100,2023-01-01 01:33:26
22.8,7,0,104,12,2,2.32,2100,2023-01-01 01:33:27
17.3,7,0,104,12,2,3.41,2100,2023-01-01 01:33:28
22.9,6,0,99,12,2,3.41,2100,2023-01-01 01:33:29
23.0,6,0,99,12,2,3.52,2100,2023-01-01 01:33:30
17.1,5,0,89,10,2,3.1,2100,2023-01-01 01:33:31
22.8,5,0,89,10,2,3.44,2100,2023-01-01 01:33:32
11.6,5,0,89,10,2,3.27,2100,2023-01-01 01:33:33
27.0,3,0,88,10,2,3.9,2100,2023-01-01 01:33:34
23.4,3,0,88,10,2,3.9,2100,2023-01-01 01:33:35
19.4,3,0,92,12,2,3.41,2100,2023-01-01 01:33:36
23.4,3,0,92,12,2,2.76,2100,2023-01-01 01:33:37
17.5,3,0,92,12,2,2.96,2100,2023-01-01 01:33:38
23.6,3,0,88,13,1,2.32,2100,2023-01-01 01:33:39
23.4,3,0,88,13,1,2.63,2100,2023-01-01 01:33:40
23.6,3,0,88,13,1,2.65,2100,2023-01-01 01:33:41
17.7,3,0,88,15,1,1.79,2100,2023-01-01 01:33:42
23.6,3,0,88,15,1,2.24,2100,2023-01-01 01:33:43
23.3,3,0,88,15,1,2.24,2100,2023-01-01 01:33:44
17.7,4,0,86,15,1,2.24,2100,2023-01-01 01:33:45
17.9,4,0,86,15,1,2.24,2100,2023-01-01 01:33:46
23.4,4,0,86,15,1,2.24,2100,2023-01-01 01:33:47
23.5,3,0,85,14,1,0.0,2100,2023-01-01 01:33:48
17.5,3,0,85,14,1,0.0,2100,2023-01-01 01:33:49
23.4,3,0,85,12,1,0.17,2100,2023-01-01 01:33:50
23.7,3,0,85,12,1,0.29,2100,2023-01-01 01:33:51
17.6,3,0,85,11,1,0.33,2100,2023-01-01 01:33:52
23.6,3,0,85,11,1,0.33,2100,2023-01-01 01:33:53
23.4,3,0,85,11,1,0.31,2100,2023-01-01 01:33:54
17.6,3,0,87,12,1,0.53,2100,2023-01-01 01:33:55
23.4,3,0,87,12,1,0.55,2100,2023-01-01 01:33:56
23.6,3,0,87,15,1,0.8,2100,2023-01-01 01:33:57
17.6,3,0,87,15,1,0.72,2100,2023-01-01 01:33:58
17.7,3,0,87,15,1,0.72,2100,2023-01-01 01:33:59
26.4,3,0,85,13,1,0.72,2100,2023-01-01 01:34:00
23.4,3,0,85,13,1,0.72,2100,2023-01-01 01:34:01
17.7,3,0,85,13,1,0.23,2100,2023-01-01 01:34:02
23.4,3,0,84,11,1,0.26,2100,2023-01-01 01:34:03
18.3,3,0,84,11,1,0.0,2100,2023-01-01 01:34:04
23.6,3,0,84,11,1,0.18,2100,2023-01-01 01:34:05
17.7,3,0,88,11,1,0.25,2100,2023-01-01 01:34:06
23.4,3,0,88,11,1,0.21,2100,2023-01-01 01:34:07
17.7,3,0,88,11,1,0.0,2100,2023-01-01 01:34:08
23.5,3,0,89,11,1,0.39,2100,2023-01-01 01:34:09
17.6,3,0,89,11,1,0.66,2100,2023-01-01 01:34:10
23.6,3,0,90,13,1,0.66,2100,2023-01-01 01:34:11
17.7,3,0,90,13,1,0.66,2100,2023-01-01 01:34:12
23.4,3,0,90,13,1,0.42,2100,2023-01-01 01:34:13
23.4,3,0,88,10,1,0.39,2100,2023-01-01 01:34:14
17.6,3,0,88,10,1,0.4,2100,2023-01-01 01:34:15
18.9,3,0,88,10,1,0.33,2100,2023-01-01 01:34:16
23.5,3,0,87,11,1,0.32,2100,2023-01-01 01:34:17
23.6,3,0,87,11,1,0.22,2100,2023-01-01 01:34:18
17.7,4,0,89,11,1,0.24,2100,2023-01-01 01:34:19
23.5,4,0,89,11,1,0.24,2100,2023-01-01 01:34:20
20.0,4,0,89,11,1,0.57,2100,2023-01-01 01:34:21
23.6,3,0,90,11,1,0.57,2100,2023-01-01 01:34:22
17.5,3,0,90,11,1,0.45,2100,2023-01-01 01:34:23
23.4,3,0,90,12,1,0.45,2100,2023-01-01 01:34:24
23.5,3,0,90,12,1,0.47,2100,2023-01-01 01:34:25
23.4,3,0,90,12,1,0.22,2100,2023-01-01 01:34:26
17.5,3,0,88,12,1,0.38,2100,2023-01-01 01:34:27
22.1,3,0,79,12,1,0.62,2100,2023-01-01 01:34:28
19.2,3,0,79,12,1,0.99,2100,2023-01-01 01:34:29
22.3,3,0,79,12,1,1.02,2100,2023-01-01 01:34:30
23.3,3,0,81,12,1,2.35,2100,2023-01-01 01:34:31
20.0,3,0,81,12,1,3.17,2100,2023-01-01 01:34:32
24.0,4,0,79,11,1,3.55,2100,2023-01-01 01:34:33
17.3,4,0,79,11,1,5.76,2100,2023-01-01 01:34:34
21.5,4,0,79,11,1,6.5,2100,2023-01-01 01:34:35
16.1,3,0,76,12,1,6.37,2100,2023-01-01 01:34:36
21.6,3,0,76,12,1,6.48,2100,2023-01-01 01:34:37
22.5,3,0,76,12,1,6.64,2100,2023-01-01 01:34:38
21.7,4,0,81,13,1,7.09,2100,2023-01-01 01:34:39
21.6,4,0,81,13,1,3.52,2100,2023-01-01 01:34:40
21.6,4,0,81,13,1,3.99,2100,2023-01-01 01:34:41
21.7,4,0,73,13,0,3.32,2100,2023-01-01 01:34:42
21.6,4,0,73,13,0,1.84,2100,2023-01-01 01:34:43
21.6,4,0,73,13,0,1.11,2100,2023-01-01 01:34:44
21.7,4,0,75,11,1,1.32,2100,2023-01-01 01:34:45
21.6,4,0,75,11,1,0.4,2100,2023-01-01 01:34:46
21.6,4,0,75,11,1,0.48,2100,2023-01-01 01:34:47
21.8,5,0,78,13,1,0.24,2100,2023-01-01 01:34:48
21.6,5,0,78,13,1,0.15,2100,2023-01-01 01:34:49
10.8,5,0,78,13,1,0.15,2100,2023-01-01 01:34:50
25.4,4,0,77,11,0,1.42,2100,2023-01-01 01:34:51
21.5,4,0,77,11,0,0.54,2100,2023-01-01 01:34:52
21.6,4,0,77,11,0,0.57,2100,2023-01-01 01:34:53
21.7,4,0,76,13,1,0.91,2100,2023-01-01 01:34:54
19.5,4,0,76,13,1,0.72,2100,2023-01-01 01:34:55
21.8,4,0,76,13,1,0.6,2100,2023-01-01 01:34:56
21.7,3,0,76,13,1,0.78,2100,2023-01-01 01:34:57
21.7,3,0,76,13,1,0.21,2100,2023-01-01 01:34:58
21.7,4,0,78,13,0,0.51,2100,2023-01-01 01:34:59
21.6,4,0,78,13,0,0.51,2100,2023-01-01 01:35:00
21.6,4,0,78,13,0,0.62,2100,2023-01-01 01:35:01
21.7,4,0,77,11,1,0.5,2100,2023-01-01 01:35:02
21.6,4,0,77,11,1,0.69,2100,2023-01-01 01:35:03
21.6,4,0,77,11,1,0.68,2100,2023-01-01 01:35:04
21.6,4,0,79,13,1,0.61,2100,2023-01-01 01:35:05
21.7,4,0,79,13,1,0.71,2100,2023-01-01 01:35:06
21.7,4,0,75,16,1,0.31,2100,2023-01-01 01:35:07
10.7,4,0,75,16,1,0.25,2100,2023-01-01 01:35:08
25.4,4,0,75,16,1,0.0,2100,2023-01-01 01:35:09
27.2,4,0,78,15,1,0.0,2100,2023-01-01 01:35:10
16.4,4,0,78,15,1,0.0,2100,2023-01-01 01:35:11
24.1,4,0,78,12,1,0.0,2100,2023-01-01 01:35:12
21.7,4,0,78,12,1,0.0,2100,2023-01-01 01:35:13
21.8,4,0,78,12,1,0.0,2100,2023-01-01 01:35:14
21.8,4,0,81,15,1,0.0,2100,2023-01-01 01:35:15
