datarate,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_1,PCell_SNR_2,PCell_Downlink_Num_RBs,PCell_Downlink_TB_Size,PCell_Downlink_Average_MCS,PCell_Downlink_frequency,PCell_Downlink_bandwidth_MHz,PCell_Cell_Identity,PCell_freq_MHz,SCell_RSRP_max,SCell_RSRQ_max,SCell_RSSI_max,SCell_SNR_1,SCell_SNR_2,SCell_Downlink_Num_RBs,SCell_Downlink_TB_Size,SCell_Downlink_Average_MCS,SCell_Downlink_frequency,SCell_Downlink_bandwidth_MHz,SCell_Cell_Identity,SCell_freq_MHz,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,date
17100000.0,-113.63625,-11.825,-93.6,6.193000009059906,-15.87600001335144,97748.0,2075421.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:36
13800000.0,-113.5525,-11.91375,-93.5725,6.6050000214576725,-15.371000022888184,100464.0,2365450.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:37
16600000.000000002,-113.423125,-12.014375,-93.556875,6.035999999046326,-15.49899998664856,99816.0,2286354.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:38
16000000.0,-113.47375,-12.0225,-93.566875,6.037000021934509,-15.527999992370605,97436.0,2237470.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:39
15100000.0,-113.710625,-12.078125,-93.54625,5.608999989032745,-16.110000019073485,100120.0,2015187.0,11.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:40
13700000.0,-113.42375,-11.89125,-93.553125,6.169999980926514,-15.874000053405762,99012.0,2478964.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:41
16800000.0,-112.72625,-11.740625,-93.529375,7.02800000667572,-15.630000009536744,97544.0,2370095.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:42
16000000.0,-112.69625,-11.835625,-93.548125,6.620000009536743,-14.936000022888184,100360.0,2307818.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:43
15300000.0,-113.670625,-11.9,-93.5475,6.594000005722046,-15.621999969482422,99336.0,2081560.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:44
14400000.0,-113.43,-11.810625,-93.524375,6.711000027656556,-15.716000061035157,97784.0,2375972.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:45
17500000.0,-113.883125,-11.8725,-93.523125,6.331999990940094,-15.609000024795533,100400.0,2554529.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:46
16399999.999999998,-113.808125,-12.016875,-93.55,5.771000006198883,-16.014000091552735,99904.0,2266995.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:47
16000000.0,-112.648125,-11.66,-93.5225,7.473000013828278,-15.209999961853027,97812.0,2675507.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:48
19600000.0,-112.01375,-11.479375,-93.5375,8.109000024795533,-15.694999980926514,100040.0,2949750.0,15.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:49
20100000.0,-112.176875,-11.565625,-93.515625,7.540999994277954,-15.47099998474121,99932.0,2801176.0,15.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:50
18800000.0,-112.660625,-11.55875,-93.496875,7.217999987602234,-14.980000038146972,97860.0,2587313.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.2,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:51
16800000.0,-113.530625,-11.825625,-93.535,6.344999995231628,-15.479000005722046,100396.0,2287666.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:52
16399999.999999998,-111.885,-11.4775,-93.55125,8.019000058174134,-14.977999963760375,99836.0,2818625.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:53
19400000.0,-111.468125,-11.37125,-93.538125,8.794000062942505,-15.287000017166138,97676.0,3163033.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:54
22400000.0,-111.768125,-11.51125,-93.555625,8.118000040054321,-15.50399995803833,100468.0,2953543.0,15.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:55
20700000.0,-110.500625,-11.2775,-93.495,9.447000036239624,-15.661999969482421,99944.0,3383473.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:56
22500000.0,-110.856875,-11.335,-93.53375,9.026999979019164,-15.416999988555908,97872.0,3153646.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:57
22600000.0,-110.906875,-11.548125,-93.499375,7.833999981880188,-14.79099998474121,100448.0,2744918.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:58
17400000.0,-111.810625,-11.6225,-93.54,7.368000025749207,-15.828000030517579,99824.0,2667532.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:00:59
18500000.0,-110.578125,-11.348125,-93.5,9.249000020027161,-15.171000003814697,97828.0,3230959.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.34846,2021-06-22 10:01:00
23100000.0,-110.109375,-11.26875,-93.530625,9.563999948501587,-14.795999994277954,100540.0,3603287.0,17.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:01
24200000.0,-112.013125,-11.4575,-93.51625,8.057000012397767,-15.56700002670288,99520.0,2685458.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:02
17000000.0,-112.36375,-11.648125,-93.538125,7.453000030517578,-15.36899995803833,97388.0,2395580.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:03
17200000.0,-111.64375,-11.353125,-93.569375,8.070999994277955,-15.644000024795533,99900.0,2610751.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:04
17000000.0,-112.464375,-11.711875,-93.578125,7.075999994277954,-15.847000017166138,99435.0,2381032.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:05
16900000.0,-112.386875,-11.70125,-93.53125,6.9980000257492065,-15.467999963760375,97400.0,2329956.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:06
15000000.0,-113.580625,-12.131875,-93.565625,5.959000012874603,-15.762000102996826,98292.0,1911209.0,11.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:07
13500000.0,-113.756875,-11.8575,-93.586875,6.253999991416931,-15.374999904632569,98204.0,2174118.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:08
15900000.0,-112.788125,-11.6425,-93.58625,7.355000014305115,-15.383000049591065,97559.0,2640437.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:09
18800000.0,-113.033125,-11.799375,-93.563125,6.807000007629394,-15.759000015258788,99880.0,2563566.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361338333333332,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:10
16600000.000000002,-114.451875,-12.04625,-93.5525,5.573000009059906,-15.837999992370605,98081.0,2096896.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:11
12500000.0,-116.54375,-12.84875,-93.598125,3.160999978929758,-15.890000009536744,97496.0,1356444.0,9.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:12
9310000.0,-115.746875,-12.519375,-93.593125,3.9059999871253965,-15.628000030517578,99404.0,1564949.0,9.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:13
10800000.0,-115.0725,-12.266875,-93.604375,4.921000010967255,-15.411000022888183,99252.0,1958514.0,11.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:14
13100000.0,-114.42125,-12.155,-93.588125,5.193999965190887,-15.417000007629394,97564.0,1888179.0,11.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:15
12700000.0,-115.055,-12.430625,-93.604375,4.342999997138977,-15.461999979019165,98416.0,1568080.0,10.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:16
10400000.0,-116.585,-12.98375,-93.594375,3.1770000046491624,-15.634000005722045,98336.0,1333656.0,9.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:17
8900000.0,-113.618125,-12.06875,-93.62,6.206999988555908,-15.126999979019166,97071.0,1777937.0,11.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:18
13700000.0,-112.289375,-11.67,-93.555,7.55800000667572,-15.089000053405762,96613.0,2518638.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:19
17000000.0,-113.7325,-11.980625,-93.61625,6.012000000476837,-15.238000001907348,97636.0,2072969.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:20
13300000.0,-113.2,-12.04625,-93.613125,5.861000013351441,-15.308000011444092,98592.0,1919091.0,11.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:21
14500000.0,-112.89375,-11.8825,-93.59375,6.6009999895095826,-15.131999950408936,99108.0,2225168.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:22
13900000.0,-114.7625,-12.281875,-93.609375,5.164999995231629,-15.449000034332276,98736.0,1829702.0,11.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:23
13400000.0,-112.8575,-12.015625,-93.58125,6.630999979972839,-15.378000049591064,97536.0,2377692.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:24
16900000.0,-111.795625,-11.6,-93.571875,7.554000024795532,-15.565000009536742,100148.0,2746098.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:25
18500000.0,-113.373125,-11.973125,-93.6225,6.012999997138977,-15.630000009536744,99127.0,2270126.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:26
15400000.0,-113.075625,-11.769375,-93.60875,6.569000000953674,-15.55900005340576,97524.0,2488362.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:27
17700000.0,-114.1525,-12.3975,-93.599375,4.3560000109672545,-15.262000007629394,98464.0,2027852.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:28
12300000.0,-113.52125,-12.033125,-93.58875,6.00600001335144,-15.351999931335449,99787.0,2324438.0,13.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:29
15900000.0,-115.69625,-12.456875,-93.619375,4.210999999046326,-15.661999969482421,97124.0,1822876.0,11.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:30
12300000.0,-113.758125,-12.18,-93.615,5.659999973773957,-15.68600001335144,99772.0,2333022.0,12.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:31
18200000.0,-111.116875,-11.36625,-93.560625,8.808999977111817,-14.709000024795532,99900.0,3442307.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.3,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:32
23100000.0,-110.9275,-11.37,-93.57875,8.909000020027161,-15.486999950408936,97816.0,3369633.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.4,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:33
23900000.0,-111.37375,-11.353125,-93.6075,8.757999982833862,-15.171000061035157,100332.0,3332222.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.4,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:34
21900000.0,-112.09,-11.503125,-93.6125,7.844999995231628,-15.453999996185303,99364.0,2799336.0,15.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.4,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:35
18500000.0,-112.5625,-11.46875,-93.63375,7.673000035285949,-15.76600004196167,93927.0,2573963.0,14.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.4,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:36
18600000.0,-111.645625,-11.510625,-93.60125,8.048000044822693,-15.723000059127807,100391.0,3213591.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.4,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:37
22400000.0,-111.14125,-11.325625,-93.625625,9.108999972343446,-15.210000009536744,99831.0,3447536.0,16.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.4,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:38
22700000.0,-111.955,-11.091875,-93.596875,8.031999998092651,-15.244000034332275,96840.0,2779027.0,15.0,2850.0,20,3998479.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.51517666666667,13.361336666666666,36.4,0.0,84.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.35258,2021-06-22 10:01:39
