datarate,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_1,PCell_SNR_2,PCell_Downlink_Num_RBs,PCell_Downlink_TB_Size,PCell_Downlink_Average_MCS,PCell_Downlink_frequency,PCell_Downlink_bandwidth_MHz,PCell_Cell_Identity,PCell_freq_MHz,SCell_RSRP_max,SCell_RSRQ_max,SCell_RSSI_max,SCell_SNR_1,SCell_SNR_2,SCell_Downlink_Num_RBs,SCell_Downlink_TB_Size,SCell_Downlink_Average_MCS,SCell_Downlink_frequency,SCell_Downlink_bandwidth_MHz,SCell_Cell_Identity,SCell_freq_MHz,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,date
37600000.0,-87.656875,-15.065,-52.513125,6.374000034332275,6.744000048041344,96795.0,6054238.0,17.0,1300.0,20,33802241.0,1800.0,-98.7725,-13.479375,-65.03375,6.898000009059906,7.799000043869018,0.0,0.0,0.0,3050.0,20,33802248.0,2600.0,52.51381,13.34033,37.3,34.6324,82.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.49432,2021-06-22 09:53:00
45100000.0,-86.73763020833333,-14.579427083333334,-51.991536458333336,8.252083366115889,9.26770831644535,95400.0,7547963.0,18.0,1300.0,20,33802241.0,1800.0,-96.48051075268818,-11.893145161290322,-64.42809139784946,5.663440837655016,5.8967741830374605,56884.0,1926355.0,8.0,0.0,0,0.0,2600.0,52.513821666666665,13.34047,37.4,35.0028,82.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:01
75700000.0,-86.4225,-14.871875,-51.38125,10.02400003194809,10.439999976158141,95807.0,8543640.0,19.0,1300.0,20,33802241.0,1800.0,-97.131875,-10.74,-66.308125,6.6179999828338625,6.039999967068434,93972.0,3599070.0,13.0,0.0,0,0.0,2600.0,52.513835,13.34061,37.7,35.373200000000004,81.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:02
87800000.0,-86.55375,-15.135,-51.18625,10.80899999141693,11.573999996185302,94812.0,9222054.0,21.0,1300.0,20,33802241.0,1800.0,-98.023125,-10.598125,-67.399375,6.783000001907348,5.537000010609627,95340.0,3836468.0,18.0,0.0,0,0.0,2600.0,52.513846666666666,13.340751666666666,38.0,36.4844,81.8,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:03
89700000.0,-86.50375,-15.72875,-50.589375,11.549999990463256,12.811999921798707,95768.0,10094924.0,22.0,1300.0,20,33802241.0,1800.0,-99.970625,-10.264375,-69.9225,6.969000010490418,6.706000010967255,93820.0,3742472.0,18.0,0.0,0,0.0,2600.0,52.513855,13.3409,38.1,36.299200000000006,81.9,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:04
97900000.0,-86.346875,-15.423125,-50.558125,11.725000014305115,13.162000017166138,89879.0,9802157.0,22.0,1300.0,20,33802241.0,1800.0,-99.295625,-9.901875,-69.791875,8.103000011444092,8.068999967575074,94208.0,4176037.0,19.0,0.0,0,0.0,2600.0,52.513866666666665,13.341045,38.3,35.9288,82.3,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:05
97300000.0,-86.69299450549451,-15.260989010989011,-50.95673076923077,12.943956018804194,13.528571474683154,80870.0,9325722.0,23.0,1300.0,20,33802241.0,1800.0,-99.93063186813187,-10.241071428571429,-70.37225274725274,7.930769254873087,7.701098861275138,84732.0,3754580.0,18.0,0.0,0,0.0,2600.0,52.513873333333336,13.341185,38.1,33.891600000000004,82.8,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:06
101000000.0,-86.38875,-15.388125,-50.904375,13.075000014305115,13.628999977111816,89855.0,10660875.0,23.0,1300.0,20,33802241.0,1800.0,-99.564375,-10.15,-70.3725,7.750000009536743,7.696000003814698,94700.0,4242550.0,14.0,0.0,0,0.0,2600.0,52.51388166666667,13.34132,37.9,32.410000000000004,83.1,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:07
103000000.0,-87.223125,-15.0825,-52.13375,13.411999988555909,13.963000030517579,90261.0,11302948.0,23.0,1300.0,20,33802241.0,1800.0,-99.346875,-10.1,-70.698125,8.502999987602234,7.852000045776367,92216.0,4334890.0,12.0,0.0,0,0.0,2600.0,52.51389,13.341453333333334,38.0,32.0396,83.1,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:08
108000000.0,-86.948125,-15.203125,-51.639375,12.77999997138977,13.754999952316284,89846.0,10697912.0,23.0,1300.0,20,33802241.0,1800.0,-98.924375,-10.40625,-69.8475,8.783000016212464,7.96399998664856,89884.0,4165718.0,15.0,0.0,0,0.0,2600.0,52.513886666666664,13.341581666666666,36.0,32.595200000000006,83.5,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:09
98900000.0,-88.218125,-15.15625,-52.916875,12.45000002861023,13.168000044822692,90789.0,10346101.0,22.0,1300.0,20,33802241.0,1800.0,-98.223125,-10.095,-69.6425,9.067999958992004,8.738999996185303,92916.0,4899181.0,13.0,0.0,0,0.0,2600.0,52.513891666666666,13.341738333333334,35.7,34.6324,83.3,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:10
109000000.0,-89.0075,-14.865625,-53.9975,13.806000022888183,14.206000003814697,90749.0,10569368.0,23.0,1300.0,20,33802241.0,1800.0,-98.16875,-9.843125,-69.621875,9.596999979019165,9.489000024795532,94780.0,5218328.0,14.0,0.0,0,0.0,2600.0,52.513891666666666,13.341895,34.9,35.9288,83.0,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:11
106000000.0,-88.016875,-14.3975,-53.21875,14.66300000190735,15.472000036239624,90396.0,10421992.0,22.0,1300.0,20,33802241.0,1800.0,-97.238125,-9.933125,-68.8,9.526000018119811,9.550000014305114,95256.0,5007135.0,13.0,0.0,0,0.0,2600.0,52.51391,13.342051666666666,35.0,38.1512,76.7,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:12
113000000.0,-85.960625,-14.325625,-51.74375,15.591000032424926,15.391999988555908,90563.0,12288510.0,24.0,1300.0,20,33802241.0,1800.0,-95.216875,-9.448125,-66.655,11.454999980926514,10.740999989509582,91012.0,5911735.0,15.0,0.0,0,0.0,2600.0,52.513936666666666,13.342208333333334,35.2,39.632799999999996,74.5,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.75414,2021-06-22 09:53:13
128000000.0,-86.194375,-14.025625,-51.5125,15.579000024795532,15.219999990463258,90066.0,12439901.0,25.0,1300.0,20,33802241.0,1800.0,-93.935,-9.339375,-65.358125,11.884000005722045,11.046999979019166,93540.0,6726735.0,16.0,0.0,0,0.0,2600.0,52.51396666666667,13.34237,35.4,41.299600000000005,74.9,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,1.95856,2021-06-22 09:53:14
136000000.0,-86.625,-14.110625,-51.723125,15.202000017166137,14.912999982833862,89099.0,12166286.0,25.0,1300.0,20,33802241.0,1800.0,-93.090625,-9.265,-65.133125,12.976000003814697,12.030000009536742,91256.0,7112405.0,17.0,0.0,0,0.0,2600.0,52.51399166666667,13.342545,35.6,45.559200000000004,77.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:15
132000000.0,-88.09875,-13.9225,-53.50125,14.052000102996827,14.764000043869018,91290.0,11227817.0,23.0,1300.0,20,33802241.0,1800.0,-92.84125,-9.289375,-64.38,13.256000003814698,12.449000053405761,95824.0,7765207.0,18.0,0.0,0,0.0,2600.0,52.51401166666667,13.34274,35.4,50.18920000000001,80.4,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:16
133000000.0,-88.260625,-14.249375,-54.025,12.843999996185303,14.065000019073487,89367.0,10585674.0,23.0,1300.0,20,33802241.0,1800.0,-91.735,-9.075,-63.965625,13.58300000190735,12.545000066757202,95472.0,7793941.0,18.0,0.0,0,0.0,2600.0,52.514028333333336,13.342951666666666,35.3,53.89320000000001,83.0,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:17
126000000.0,-89.51875,-14.155625,-55.070625,12.610000009536742,13.693000049591065,91725.0,9964288.0,22.0,1300.0,20,33802241.0,1800.0,-91.245,-8.94,-63.52875,14.587000036239624,13.463000011444091,96160.0,8209965.0,19.0,0.0,0,0.0,2600.0,52.51404333333333,13.343176666666666,35.7,57.412000000000006,85.0,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:18
123000000.0,-90.551875,-13.774375,-56.541875,12.704000005722046,12.705999975204469,91470.0,8980262.0,21.0,1300.0,20,33802241.0,1800.0,-91.868125,-8.99,-63.639375,13.991000061035157,13.44399998664856,95116.0,8341822.0,19.0,0.0,0,0.0,2600.0,52.51405166666667,13.343411666666666,35.8,58.893600000000006,86.9,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:19
120000000.0,-91.253125,-14.33,-56.58625,11.680999956130982,11.917999992370605,90676.0,8267615.0,20.0,1300.0,20,33802241.0,1800.0,-90.76875,-8.88875,-63.401875,14.96000002861023,13.30300000667572,88420.0,8036824.0,20.0,0.0,0,0.0,2600.0,52.51405833333333,13.34365,36.2,60.190000000000005,86.9,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:20
109000000.0,-92.035625,-14.53125,-57.2675,10.782000007629394,11.311000022888184,91250.0,7662369.0,19.0,1300.0,20,33802241.0,1800.0,-90.570625,-8.556875,-62.74125,14.952000017166137,14.4389999294281,95524.0,8472426.0,19.0,0.0,0,0.0,2600.0,52.51407,13.343883333333334,36.4,61.48640000000001,84.4,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:21
109000000.0,-93.0775,-14.28375,-58.19125,11.01699999332428,11.816000003814697,91153.0,7783214.0,19.0,1300.0,20,33802241.0,1800.0,-91.426875,-9.02625,-62.88625,13.94200002670288,13.643999948501587,94280.0,7729228.0,18.0,0.0,0,0.0,2600.0,52.51408333333333,13.34411,36.4,55.3748,83.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.83331,2021-06-22 09:53:22
109000000.0,-94.78088235294118,-14.941176470588236,-59.09485294117647,10.797647077897016,11.294117590960335,79352.0,6568310.0,19.0,1300.0,20,33802241.0,1800.0,-92.42573529411764,-9.030882352941177,-63.955882352941174,13.817647137361414,13.832941178714528,81484.0,7534163.0,20.0,0.0,0,0.0,2600.0,52.51409833333334,13.34433,36.6,53.89320000000001,82.9,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.83331,2021-06-22 09:53:23
113000000.0,-95.683125,-14.8275,-59.869375,10.555999979972839,10.999999985694885,92094.0,7375951.0,18.0,1300.0,20,33802241.0,1800.0,-93.00375,-9.1175,-64.92375,14.303000030517579,14.023000001907349,91032.0,8430534.0,20.0,0.0,0,0.0,2600.0,52.514118333333336,13.344546666666666,36.6,52.782000000000004,82.0,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.83331,2021-06-22 09:53:24
117000000.0,-92.288125,-14.711875,-56.55375,13.80199999809265,14.453000001907348,91680.0,9425258.0,21.0,1300.0,20,33802241.0,1800.0,-92.64375,-8.926875,-64.98625,14.513000016212464,13.459999980926513,91068.0,8004315.0,19.0,0.0,0,0.0,2600.0,52.514136666666666,13.344755,36.5,50.18920000000001,82.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.87596,2021-06-22 09:53:25
110000000.0,-95.739375,-14.755,-60.1275,9.847999968528747,11.983999977111816,91348.0,6771009.0,17.0,1300.0,20,33802241.0,1800.0,-93.609375,-8.550625,-66.1525,15.000999975204468,14.713999938964843,96480.0,7755184.0,18.0,0.0,0,0.0,2600.0,52.51415333333333,13.34495,36.7,47.226,82.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.16081,2021-06-22 09:53:26
94100000.0,-99.17625,-15.59125,-62.98625,6.0660000147670505,7.741999991834164,92049.0,4936907.0,14.0,1300.0,20,33802241.0,1800.0,-95.35625,-8.869375,-67.3575,14.228999948501587,14.384000005722045,95756.0,7484740.0,18.0,0.0,0,0.0,2600.0,52.51417,13.345136666666667,37.1,45.374,82.1,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.16081,2021-06-22 09:53:27
81700000.0,-100.560625,-15.469375,-64.838125,6.4079999953508375,7.310000011920929,81746.0,4195402.0,14.0,1300.0,20,33802241.0,1800.0,-95.04,-8.80125,-67.300625,15.089000072479248,14.624000058174133,93796.0,7018688.0,17.0,0.0,0,0.0,2600.0,52.514183333333335,13.34532,37.3,45.7444,82.5,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.16081,2021-06-22 09:53:28
81000000.0,-101.185,-15.52625,-65.174375,5.516000006869436,6.969999991059304,92052.0,4669122.0,13.0,1300.0,20,33802241.0,1800.0,-95.675625,-8.9275,-67.508125,14.95400004386902,14.915999946594239,95580.0,6802571.0,16.0,0.0,0,0.0,2600.0,52.514195,13.345505,37.1,45.1888,82.9,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.16081,2021-06-22 09:53:29
74400000.0,-103.06,-15.990625,-66.485625,3.792999978661537,4.977999986112118,91340.0,4094736.0,13.0,1300.0,20,33802241.0,1800.0,-96.9025,-8.933125,-67.838125,13.367000012397765,14.57899998664856,95428.0,5714871.0,15.0,0.0,0,0.0,2600.0,52.51420666666667,13.345686666666667,36.9,44.818400000000004,83.3,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:30
62000000.0,-105.58375,-16.143125,-69.08125,2.783999997675419,3.6379999935626985,90622.0,3343919.0,11.0,1300.0,20,33802241.0,1800.0,-97.98375,-9.225,-69.27,11.977000107765198,12.981999990940094,94612.0,4211325.0,12.0,0.0,0,0.0,2600.0,52.51421666666667,13.345865,36.9,43.3368,83.5,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:31
50800000.0,-95.74097222222223,-8.15625,-66.94097222222223,12.798888884650337,11.989999956554836,90745.0,5150746.0,22.0,1300.0,20,30829824.0,1800.0,-95.44722222222222,-9.082638888888889,-66.10138888888889,14.84000006251865,16.026666667726303,92900.0,5335065.0,22.0,0.0,0,0.0,2600.0,52.514223333333334,13.346036666666667,35.9,42.9664,84.0,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:32
79700000.0,-95.614375,-8.255625,-66.519375,12.10100004196167,11.790999994277954,96304.0,5796225.0,23.0,1300.0,20,30829824.0,1800.0,-95.215625,-8.966875,-65.960625,14.48699995994568,15.975999932289124,97924.0,4831797.0,20.0,0.0,0,0.0,2600.0,52.514226666666666,13.3462,34.6,41.67,84.4,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:33
70600000.0,-94.789375,-8.321875,-65.51125,12.947999987602234,12.755000009536744,95905.0,6430441.0,24.0,1300.0,20,30829824.0,1800.0,-95.6475,-9.085,-65.666875,13.489999978542327,16.382999992370607,98096.0,4160818.0,18.0,0.0,0,0.0,2600.0,52.51423666666667,13.346365,34.5,40.3736,84.3,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:34
78900000.0,-96.5825,-8.480625,-66.6525,11.633999996185302,12.761999931335449,95800.0,5671414.0,22.0,1300.0,20,30829824.0,1800.0,-95.3625,-9.098125,-64.851875,14.466000077724457,17.79499997615814,97532.0,5840069.0,23.0,0.0,0,0.0,2600.0,52.514246666666665,13.34652,34.1,37.966,83.9,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.17399,2021-06-22 09:53:35
79400000.0,-96.049375,-8.205,-67.89,12.517000017166138,11.767999958992004,96175.0,6076252.0,23.0,1300.0,20,30829824.0,1800.0,-94.4675,-9.111875,-64.770625,16.393000025749206,18.923999977111816,98332.0,6326489.0,23.0,0.0,0,0.0,2600.0,52.51425666666667,13.346668333333334,34.4,35.188,83.8,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.83331,2021-06-22 09:53:36
88100000.0,-97.061875,-8.17875,-69.50125,12.00500002861023,10.915999992489814,95495.0,5646551.0,22.0,1300.0,20,30829824.0,1800.0,-94.55125,-8.935625,-64.925625,15.127999992370606,18.63499997138977,98024.0,6662665.0,24.0,0.0,0,0.0,2600.0,52.514265,13.346806666666666,34.5,32.9656,83.5,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.67251,2021-06-22 09:53:37
86300000.0,-96.0,-8.123125,-69.090625,13.410000028610229,11.257999982833862,95983.0,6418129.0,24.0,1300.0,20,30829824.0,1800.0,-95.690625,-9.038125,-66.995,15.137000050544739,16.098000007867814,96756.0,5844634.0,23.0,0.0,0,0.0,2600.0,52.514275,13.346935,34.6,31.2988,83.0,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.67251,2021-06-22 09:53:38
81300000.0,-98.518125,-8.4625,-71.4225,10.133999968543648,7.788000008463859,97063.0,5260679.0,21.0,1300.0,20,30829824.0,1800.0,-94.879375,-9.041875,-64.62875,13.561000002846122,18.276000027656554,97996.0,6406171.0,24.0,0.0,0,0.0,2600.0,52.514285,13.347056666666667,34.7,29.2616,82.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.67251,2021-06-22 09:53:39
77100000.0,-97.936875,-8.21125,-69.70375,10.072000036239624,9.186000016704202,96904.0,5527663.0,22.0,1300.0,20,30829824.0,1800.0,-97.33,-8.975,-69.01625,14.360999944210052,14.456000092029571,97732.0,5863616.0,23.0,0.0,0,0.0,2600.0,52.514293333333335,13.347166666666666,34.6,26.2984,83.0,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:40
78200000.0,-98.01375,-8.40875,-71.06,10.349999994039536,7.89900001168251,96532.0,5584602.0,22.0,1300.0,20,30829824.0,1800.0,-99.45,-9.075,-69.27375,10.457999985218049,15.537000017166138,98240.0,4954821.0,21.0,0.0,0,0.0,2600.0,52.514293333333335,13.347263333333334,34.5,23.5204,83.4,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:41
69600000.0,-97.109375,-8.38375,-70.01875,11.281999955177307,9.152000029087066,95848.0,5759561.0,23.0,1300.0,20,30829824.0,1800.0,-99.53375,-9.150625,-70.149375,11.709000060558319,14.71,97856.0,4727635.0,21.0,0.0,0,0.0,2600.0,52.514298333333336,13.347341666666667,34.2,18.7052,83.5,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:42
68800000.0,-98.700625,-8.924375,-69.008125,9.24199997484684,10.729000029563904,96406.0,5759499.0,23.0,1300.0,20,30829824.0,1800.0,-100.72625,-9.254375,-70.831875,10.594000008106232,13.912000012397765,98348.0,4330738.0,19.0,0.0,0,0.0,2600.0,52.5143,13.347398333333333,34.1,12.964,84.1,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:43
70300000.0,-97.87,-8.784375,-69.740625,9.764000011086464,8.996999990940093,94851.0,5678987.0,23.0,1300.0,20,30829824.0,1800.0,-101.785625,-9.72875,-71.683125,9.661000008583068,13.323000059127807,97348.0,4033950.0,19.0,0.0,0,0.0,2600.0,52.5143,13.347428333333333,34.0,6.6672,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:44
64800000.0,-98.719375,-8.768125,-70.383125,9.65400002002716,8.143999983668328,95204.0,5493042.0,22.0,1300.0,20,30829824.0,1800.0,-101.93875,-9.634375,-73.54625,10.655000022649766,10.527000026702881,98356.0,3835876.0,18.0,0.0,0,0.0,2600.0,52.51430166666667,13.34744,33.8,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:45
65599999.99999999,-95.441875,-8.4625,-70.09875,13.640000019073486,8.85100002348423,96967.0,6596311.0,24.0,1300.0,20,30829824.0,1800.0,-103.57625,-9.995625,-73.161875,8.317999967932701,10.435000011324883,97832.0,3497268.0,16.0,0.0,0,0.0,2600.0,52.5143,13.347441666666667,33.6,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:46
77100000.0,-94.28375,-8.410625,-68.706875,13.73300000190735,9.029000000953674,96368.0,7701281.0,27.0,1300.0,20,30829824.0,1800.0,-102.09625,-9.585625,-74.835625,11.299000000953674,8.834999990463256,98452.0,4032249.0,18.0,0.0,0,0.0,2600.0,52.5143,13.347446666666666,33.7,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:47
79300000.0,-95.32375,-8.3925,-68.51875,13.626999979019166,9.87300000667572,96679.0,7712741.0,27.0,1300.0,20,30829824.0,1800.0,-103.8325,-10.2125,-74.135625,8.245000001490116,7.398999998569488,97768.0,2889553.0,15.0,0.0,0,0.0,2600.0,52.5143,13.347453333333334,33.7,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:48
70800000.0,-95.656875,-8.461875,-67.35375,13.36299997329712,11.093000011444092,97100.0,7341195.0,26.0,1300.0,20,30829824.0,1800.0,-104.29625,-10.393125,-73.248125,7.050000042915344,10.417000002861023,98012.0,2706267.0,14.0,0.0,0,0.0,2600.0,52.51430166666667,13.347456666666666,33.9,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:49
67700000.0,-94.363125,-8.405,-67.215625,14.872000017166137,12.0200000333786,96168.0,7752254.0,27.0,1300.0,20,30829824.0,1800.0,-104.459375,-10.283125,-74.053125,7.978000046312809,9.19300000205636,97800.0,2923741.0,14.0,0.0,0,0.0,2600.0,52.51430166666667,13.34746,33.9,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:50
80500000.0,-95.081875,-8.318125,-69.344375,15.199999980926513,11.123000030517579,96380.0,7785032.0,27.0,1300.0,20,30829824.0,1800.0,-102.755625,-9.824375,-73.671875,10.606999950408936,10.170000019073486,97204.0,3711138.0,17.0,0.0,0,0.0,2600.0,52.51430166666667,13.347461666666666,34.0,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:51
76700000.0,-94.775,-8.27,-68.855625,15.504000024795532,11.609999990463256,96122.0,7822524.0,27.0,1300.0,20,30829824.0,1800.0,-105.7775,-10.524375,-76.115625,7.0159999993443485,7.028999991640449,98412.0,2483936.0,13.0,0.0,0,0.0,2600.0,52.51430166666667,13.347461666666666,34.0,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:52
70900000.0,-95.68558673469387,-8.37436224489796,-70.44451530612245,14.41020409914912,9.813265323638916,94007.0,7529306.0,27.0,1300.0,20,30829824.0,1800.0,-103.85841836734694,-10.190688775510203,-73.09630102040816,8.670408134557762,10.541836719123685,95644.0,2772690.0,14.0,0.0,0,0.0,2600.0,52.51430166666667,13.347461666666666,34.0,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:53
74700000.0,-95.02565789473684,-8.294736842105262,-70.5671052631579,15.028421110855906,9.847368456188,91080.0,7673473.0,27.0,1300.0,20,30829824.0,1800.0,-103.41907894736842,-9.992763157894737,-72.86907894736842,8.702105236053466,10.3442105368564,92044.0,3172865.0,16.0,0.0,0,0.0,2600.0,52.51430166666667,13.347461666666666,34.0,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:54
78800000.0,-94.53375,-8.378125,-69.253125,15.293000030517579,11.002000055313111,96120.0,7865195.0,27.0,1300.0,20,30829824.0,1800.0,-101.506875,-9.73375,-74.058125,10.879000005722046,8.654000005871058,98268.0,3475397.0,16.0,0.0,0,0.0,2600.0,52.51430166666667,13.347461666666666,34.0,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:55
81100000.0,-93.831875,-8.286875,-68.653125,16.192999925613403,11.745,90335.0,7634086.0,27.0,1300.0,20,30829824.0,1800.0,-102.864375,-9.850625,-72.85875,9.83900001168251,11.548000020980835,93152.0,3554635.0,17.0,0.0,0,0.0,2600.0,52.51430166666667,13.347461666666666,34.0,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:56
76300000.0,-94.609375,-8.246875,-68.68375,15.569000043869018,11.638999948501587,96472.0,8181227.0,27.0,1300.0,20,30829824.0,1800.0,-103.209375,-10.546875,-72.304375,6.1580000478029255,10.569000007510185,97900.0,3197131.0,15.0,0.0,0,0.0,2600.0,52.51430166666667,13.347461666666666,34.0,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:57
73500000.0,-97.78,-8.686875,-69.0225,11.983000011444092,10.686000018119811,96667.0,7118134.0,26.0,1300.0,20,30829824.0,1800.0,-102.938125,-10.058125,-74.793125,9.093999969363212,8.77099996805191,97528.0,3269465.0,16.0,0.0,0,0.0,2600.0,52.51430166666667,13.347461666666666,34.0,0.0,84.7,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.22615,2021-06-22 09:53:58
