datarate,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_1,PCell_SNR_2,PCell_Uplink_Num_RBs,PCell_Uplink_TB_Size,PCell_Uplink_Tx_Power_(dBm),PCell_Uplink_frequency,PCell_Uplink_bandwidth_MHz,PCell_Cell_Identity,PCell_freq_MHz,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,date
16000000.0,-77.085,-11.2425,-77.291875,12.333999972343445,10.07600003004074,32570.0,2079480.0,17.22054054054054,19801.0,20,2824458.0,1800.0,52.49975833333333,13.313823333333334,33.4,31.669200000000004,281.2,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,0.0,2021-06-23 09:51:10
16300000.0,-76.478125,-12.115,-73.343125,9.908000007867813,11.214999966621399,35621.0,2279326.0,14.065911431513904,19801.0,20,2824458.0,1800.0,52.49977666666667,13.313708333333333,33.4,27.2244,281.9,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:11
17000000.0,-72.405,-12.398125,-67.76375,10.02100001335144,11.352999982833863,31105.0,1993000.0,20.820974576271187,19801.0,20,2824458.0,1800.0,52.4998,13.313613333333333,33.4,21.6684,282.9,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:12
14800000.0,-71.64875,-11.643125,-67.5875,10.77200002670288,11.793000025749206,32155.0,2061312.0,18.572649572649574,19801.0,20,2824458.0,1800.0,52.49982,13.313545,33.2,16.297600000000003,283.7,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:13
16300000.0,-74.884375,-12.088125,-69.925625,9.26699999809265,11.513000025749207,35605.0,2275144.0,13.830092118730809,19801.0,20,2824458.0,1800.0,52.49983666666667,13.313495,33.1,12.778800000000002,284.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:14
17300000.0,-75.479375,-12.320625,-69.83125,10.494000034332275,11.679999985694884,35111.0,2241953.0,12.326509723643808,19801.0,20,2824458.0,1800.0,52.49984833333333,13.313461666666667,33.1,7.9636000000000005,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:15
17000000.0,-76.704375,-12.319375,-67.661875,11.800000014305114,12.485000004768372,31609.0,2016541.0,15.241306638566913,19801.0,20,2824458.0,1800.0,52.499855,13.313443333333334,33.1,3.704,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:16
15400000.0,-77.460625,-12.3125,-66.373125,11.962999997138978,11.121999955177307,32527.0,2075398.0,15.606505771248688,19801.0,20,2824458.0,1800.0,52.499856666666666,13.31344,33.2,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:17
15600000.0,-76.613125,-11.24375,-67.641875,12.852000074386597,11.80399995803833,34027.0,2173325.0,14.603909465020577,19801.0,20,2824458.0,1800.0,52.499856666666666,13.313441666666666,33.1,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:18
17100000.0,-76.286875,-12.2625,-66.473125,10.289000000953674,9.30600000858307,31531.0,2011331.0,16.20251836306401,19801.0,20,2824458.0,1800.0,52.499855,13.313445,32.8,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:19
15100000.0,-76.82625,-12.31,-66.498125,12.255999956130982,11.326999988555908,31248.0,1981828.0,19.910160427807487,19801.0,20,2824458.0,1800.0,52.499851666666665,13.31345,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:20
15400000.0,-77.305,-12.208125,-66.921875,12.618000049591064,11.48500002861023,32046.0,2039080.0,21.566098081023455,19801.0,20,2824458.0,1800.0,52.499851666666665,13.31345,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:21
15300000.0,-76.878125,-11.9375,-68.358125,12.924000024795532,10.990999984741212,31132.0,1975618.0,19.75734494015234,19801.0,20,2824458.0,1800.0,52.499851666666665,13.31345,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:22
15600000.0,-77.8525,-12.3025,-66.8975,12.994999990463256,12.415000014305114,32560.0,2076196.0,17.984260230849948,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:23
14600000.0,-77.8075,-12.538125,-67.705,11.959999980926513,10.69500000476837,23118.0,1472531.0,16.59246575342466,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:24
11600000.0,-78.689375,-11.145,-69.385625,13.3189999294281,12.459000029563903,32826.0,2043796.0,22.360934182590235,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:25
15900000.0,-79.871875,-11.455,-68.411875,12.365999975204467,11.985000019073487,32758.0,2088640.0,18.225158562367866,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:26
16300000.0,-79.4,-10.945625,-68.775625,11.068000006675721,10.545000023841858,33257.0,2125239.0,18.02713987473904,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:27
16399999.999999998,-78.830625,-10.61875,-68.850625,12.02499997138977,11.320000076293946,33529.0,2144823.0,17.038988408851424,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:28
16100000.000000002,-77.238125,-11.286875,-68.535,9.785999999046325,8.536999998092652,32265.0,2055938.0,20.976394849785407,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:29
15700000.0,-77.536875,-11.42375,-69.324375,11.686999969482422,9.457000007629395,33200.0,2104711.0,21.33901918976546,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:30
15600000.0,-79.318125,-11.57,-68.228125,10.907000026702882,9.9760000705719,32780.0,2093742.0,19.315010570824523,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:31
16300000.0,-79.6625,-11.68375,-68.05875,10.80899998664856,10.694999990463257,30529.0,1896675.0,24.40534759358289,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:32
13800000.0,-79.0575,-12.128125,-68.391875,13.19699999332428,12.197000007629395,29411.0,1880405.0,18.2436882546652,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:33
14800000.0,-78.21375,-11.23875,-69.299375,12.403999972343446,11.606000003814698,32755.0,1987920.0,27.379639448568398,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:34
15500000.0,-80.7925,-10.586875,-69.520625,11.537000074386597,11.081999988555909,32311.0,2003927.0,24.19496855345912,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:35
15300000.0,-81.1175,-9.551875,-71.4025,13.318999996185303,11.996999945640564,32703.0,2076762.0,24.37945492662474,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:36
15800000.0,-79.67125,-9.559375,-70.3775,12.772000036239625,12.580000004768372,31689.0,2020336.0,22.716738197424892,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:37
15500000.0,-77.570625,-8.535625,-71.48625,13.361000022888184,12.903000054359437,32293.0,2025512.0,23.304347826086957,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:38
15100000.0,-77.565625,-9.629375,-70.215625,10.159000034332275,9.715000019073486,30588.0,1883429.0,25.822633297062023,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:39
14500000.0,-77.240625,-10.06875,-69.41875,12.410000033378601,11.927999992370605,32834.0,1979829.0,26.602798708288482,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:40
14700000.0,-77.31875,-10.633125,-68.83625,11.23,10.833000044822693,31009.0,1958896.0,23.378704720087814,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:41
15200000.0,-77.41375,-9.365,-70.346875,13.52199996471405,12.92400001525879,33896.0,2168162.0,19.557187827911857,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:42
16700000.0,-77.75125,-9.245,-70.725625,12.068000073432922,11.492999992370606,32501.0,2080533.0,16.208686440677965,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:43
16000000.0,-77.659375,-8.840625,-71.24625,13.021000061035156,12.374999995231628,34225.0,2185455.0,22.13477366255144,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:44
16600000.000000002,-79.68625,-9.96,-69.925625,11.719000024795532,13.269999990463257,33117.0,2120108.0,17.198724760892667,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:45
15900000.0,-76.91125,-8.939375,-72.21,11.142000007629395,13.282999982833863,33526.0,2146442.0,16.98846960167715,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:46
16600000.000000002,-76.74,-9.384375,-71.579375,10.752000055313111,12.923000016212463,33395.0,2136673.0,17.435466946484784,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:47
15800000.0,-76.21875,-8.8975,-72.021875,10.652000007629395,12.94,32406.0,2073820.0,16.770855332629356,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:48
15400000.0,-75.471875,-9.4125,-71.384375,8.104000010490417,10.054000010490418,33293.0,2129868.0,21.384371700105596,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:49
17100000.0,-75.205625,-8.96625,-72.090625,8.593000030517578,10.831000008583068,35757.0,2284924.0,19.045360824742268,19801.0,20,2824458.0,1800.0,52.499851666666665,13.313448333333334,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:50
17300000.0,-75.685625,-8.94625,-72.5925,9.995000047683716,12.000000014305115,33440.0,2144535.0,17.303477344573235,19801.0,20,2824458.0,1800.0,52.499851666666665,13.31345,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:51
16100000.000000002,-77.936875,-8.484375,-74.504375,10.700000038146973,13.45199996471405,35169.0,2250969.0,18.788541666666667,19801.0,20,2824458.0,1800.0,52.499851666666665,13.31345,32.6,0.0,285.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:52
17500000.0,-79.275,-8.8675,-79.04375,10.672000012397767,9.921999979019166,32402.0,2071162.0,18.979481641468684,19801.0,20,2824458.0,1800.0,52.499851666666665,13.31345,32.6,7.5931999999999995,301.6,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:53
15300000.0,-81.201875,-9.314375,-81.035625,11.135999975204468,10.729000015258789,33988.0,2173962.0,22.796791443850267,19801.0,20,2824458.0,1800.0,52.49986333333333,13.313411666666667,32.5,12.778800000000002,293.3,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:54
15000000.0,-83.469375,-8.74625,-85.9275,10.870000038146973,8.313999989032745,28722.0,1747442.0,27.288590604026847,19801.0,20,2824458.0,1800.0,52.49988166666667,13.313355,32.5,19.446,310.5,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.78025,2021-06-23 09:51:55
13300000.0,-84.7625,-10.050625,-86.759375,9.59899998664856,5.807000000476837,20716.0,1312311.0,22.672189349112426,19801.0,20,2824458.0,1800.0,52.49991333333333,13.313283333333333,32.5,23.705600000000004,309.9,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,1.40149,2021-06-23 09:51:56
8850000.0,-86.11,-11.450625,-85.899375,4.97600000269711,2.7280000002682208,21996.0,1392031.0,18.090805902383654,19801.0,20,2824458.0,1800.0,52.49995333333333,13.313205,32.5,25.3724,307.1,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,1.40149,2021-06-23 09:51:57
10500000.0,-86.8175,-11.068125,-86.4075,6.152000045180321,3.096000012010336,26059.0,1629274.0,18.226872246696036,19801.0,20,2824458.0,1800.0,52.499988333333334,13.313118333333334,32.5,25.3724,305.7,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.37789,2021-06-23 09:51:58
13000000.0,-86.269375,-11.23625,-85.66625,6.034000006914138,1.6720000033080578,24546.0,1527347.0,22.725788900979325,19801.0,20,2824458.0,1800.0,52.50000166666667,13.313031666666667,32.5,20.001600000000003,270.3,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.37789,2021-06-23 09:51:59
11800000.0,-82.79375,-10.83,-83.55,6.254000017642975,5.023999993428588,24178.0,1538505.0,23.130386740331492,19801.0,20,2824458.0,1800.0,52.49999666666667,13.312961666666666,32.5,15.742,255.3,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:00
11900000.0,-79.93875,-10.5375,-81.1975,7.966000022888184,6.431999994516373,30000.0,1916318.0,19.13002114164905,19801.0,20,2824458.0,1800.0,52.49998,13.312903333333333,32.5,15.742,236.5,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:01
13800000.0,-84.795625,-11.406875,-86.348125,4.158999999985099,0.7630000039935112,24361.0,1549891.0,20.771929824561404,19801.0,20,2824458.0,1800.0,52.49995166666667,13.312856666666667,32.5,16.297600000000003,218.7,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:02
11700000.0,-83.7025,-10.508125,-86.62,7.335999981164933,4.045000003799796,25820.0,1648350.0,23.19517543859649,19801.0,20,2824458.0,1800.0,52.49992,13.312823333333334,32.3,14.0752,203.0,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.41141,2021-06-23 09:52:03
13300000.0,-83.315,-10.05,-84.634375,8.082999961972236,6.110999990701675,33266.0,2125253.0,21.02620545073375,19801.0,20,2824458.0,1800.0,52.49989,13.312808333333333,32.0,10.7416,190.5,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.41141,2021-06-23 09:52:04
17100000.0,-82.738125,-9.634375,-84.195625,9.21099995136261,6.582000004053116,35873.0,2293629.0,19.388429752066116,19801.0,20,2824458.0,1800.0,52.49986666666667,13.312801666666667,31.8,7.408,189.1,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.41141,2021-06-23 09:52:05
17700000.0,-85.100625,-9.95875,-86.9925,7.38900001168251,4.351999996379018,37698.0,2410740.0,22.85611510791367,19801.0,20,2824458.0,1800.0,52.49985,13.312798333333333,31.6,6.482,188.2,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.41141,2021-06-23 09:52:06
18000000.0,-84.31,-10.090625,-85.82625,7.425000003278256,5.312000015377999,35082.0,2243342.0,20.723888314374353,19801.0,20,2824458.0,1800.0,52.499833333333335,13.312795,31.7,6.8524,189.5,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.32925,2021-06-23 09:52:07
16900000.0,-85.04875,-9.80375,-84.70375,7.082999987378717,6.823999993801117,36490.0,2335362.0,19.00102564102564,19801.0,20,2824458.0,1800.0,52.49982,13.312791666666667,31.7,5.1856,189.5,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.32925,2021-06-23 09:52:08
18000000.0,-86.838125,-10.2675,-86.695,6.32199999332428,4.4760000012069945,35484.0,2255574.0,25.95193312434692,19801.0,20,2824458.0,1800.0,52.499805,13.312788333333334,31.6,7.2228,188.2,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.32925,2021-06-23 09:52:09
16900000.0,-86.6475,-10.345625,-86.863125,6.945999972224236,4.138000007346273,35318.0,2252740.0,23.455301455301456,19801.0,20,2824458.0,1800.0,52.499785,13.312785,31.6,8.5192,185.9,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.32925,2021-06-23 09:52:10
17000000.0,-84.65125,-9.79875,-87.688125,9.124999988079072,4.497000005245209,35389.0,2261078.0,23.462982273201252,19801.0,20,2824458.0,1800.0,52.499755,13.312778333333334,31.4,13.1492,187.6,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.32925,2021-06-23 09:52:11
17100000.0,-81.656875,-9.908125,-85.909375,9.407000068426132,4.871999999061227,35211.0,2250260.0,22.09100418410042,19801.0,20,2824458.0,1800.0,52.499718333333334,13.312766666666667,31.3,15.927200000000001,187.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.32925,2021-06-23 09:52:12
16700000.0,-85.289375,-12.621875,-82.86375,8.75400001525879,4.0049999881535765,32603.0,2074030.0,25.15442764578834,19801.0,20,2824458.0,1800.0,52.49966833333333,13.312745,31.5,20.7424,196.4,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:13
15700000.0,-85.253125,-10.06375,-86.19125,9.106000003814698,5.012999975830317,33063.0,2105151.0,22.768664563617246,19801.0,20,2824458.0,1800.0,52.499608333333335,13.312708333333333,31.6,25.002000000000002,203.1,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:14
15600000.0,-85.40125,-9.764375,-86.176875,9.492000021934508,5.667000024318695,31467.0,2016296.0,20.896446700507614,19801.0,20,2824458.0,1800.0,52.499555,13.312668333333333,31.4,20.372,205.1,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:15
15000000.0,-85.34,-9.406875,-86.074375,10.180999994277954,6.169000012278556,29782.0,1904618.0,22.679631525076765,19801.0,20,2824458.0,1800.0,52.49951333333333,13.312638333333334,31.2,17.2236,202.6,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:16
14600000.0,-84.696875,-10.04875,-84.83,9.674999964237212,5.766000009775162,32211.0,2064557.0,21.476923076923075,19801.0,20,2824458.0,1800.0,52.499475,13.312615,30.9,15.0012,200.0,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:17
15400000.0,-84.035625,-10.211875,-84.62625,10.697000012397766,6.115000008940696,29173.0,1870874.0,19.44074844074844,19801.0,20,2824458.0,1800.0,52.49944166666667,13.312596666666666,30.7,15.0012,199.0,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.09726,2021-06-23 09:52:18
13700000.0,-81.876875,-10.7975,-82.01625,11.020999984741211,6.600000004768372,27360.0,1749515.0,19.396049896049895,19801.0,20,2824458.0,1800.0,52.499408333333335,13.312578333333333,30.7,14.0752,198.6,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.09726,2021-06-23 09:52:19
13600000.0,-83.480625,-9.814375,-84.8925,12.608000044822694,7.291999995931983,28874.0,1850950.0,18.803312629399585,19801.0,20,2824458.0,1800.0,52.49937666666667,13.31256,30.6,14.0752,199.3,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.09726,2021-06-23 09:52:20
14500000.0,-83.4325,-9.708125,-83.438125,14.19800000190735,9.623000030517579,30566.0,1962044.0,16.224510813594232,19801.0,20,2824458.0,1800.0,52.49934666666667,13.312545,30.9,13.5196,199.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,3.09726,2021-06-23 09:52:21
14400000.0,-82.081875,-9.456875,-83.924375,14.465999999046325,9.484000016450882,29501.0,1896257.0,14.313603322949117,19801.0,20,2824458.0,1800.0,52.49932166666667,13.312531666666667,31.9,12.4084,211.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:22
14700000.0,-81.7675,-8.87,-85.695,14.943000030517577,9.42499997138977,29816.0,1912593.0,15.868886576482831,19801.0,20,2824458.0,1800.0,52.499298333333336,13.312496666666666,31.8,12.778800000000002,232.1,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:23
14300000.0,-85.065625,-9.74625,-85.028125,13.247999968528747,8.507000045776367,29535.0,1893329.0,17.530020703933747,19801.0,20,2824458.0,1800.0,52.499285,13.312446666666666,31.6,14.6308,251.4,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:24
14500000.0,-86.01125,-10.501875,-85.73,12.938000025749206,7.029000008106232,33315.0,2133269.0,22.797938144329898,19801.0,20,2824458.0,1800.0,52.49928333333333,13.312385,31.4,15.186399999999999,260.3,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:25
16600000.000000002,-84.4275,-9.42125,-86.293125,14.10800000190735,7.967000024318695,30543.0,1956089.0,18.148619957537154,19801.0,20,2824458.0,1800.0,52.49928166666667,13.312325,31.3,14.4456,265.7,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:26
12800000.0,-82.675,-10.569375,-84.81125,16.85699995994568,8.629999990463256,19464.0,1245475.0,17.625433526011562,19801.0,20,2824458.0,1800.0,52.49928333333333,13.31227,31.3,13.89,266.8,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:27
9210000.0,-84.0525,-10.158125,-86.22125,14.423000001907349,7.524999977350235,21066.0,1340553.0,18.67713004484305,19801.0,20,2824458.0,1800.0,52.49928333333333,13.312213333333334,31.3,12.5936,267.3,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:28
12100000.0,-85.9975,-9.798125,-87.785625,13.80100004196167,6.279999990463256,33931.0,2161347.0,19.785416666666666,19801.0,20,2824458.0,1800.0,52.49928333333333,13.31216,31.3,10.7416,265.6,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:29
15700000.0,-86.434375,-10.390625,-86.37375,15.329000067710876,7.020000004768372,31465.0,2011122.0,18.84442060085837,19801.0,20,2824458.0,1800.0,52.49928166666667,13.312116666666666,31.3,9.630400000000002,266.2,0.0788,0.08,19.05,19.05,12.64,0.66,1019.1,2.25,0.99,3.0,16.093,2.63875,2021-06-23 09:52:30
